timestamp,component_id,component_type,status,cpu_percent,memory_percent,disk_percent,latency_ms,packet_loss_percent,message_rate_per_sec,last_update_age_sec,clock_offset_ms,battery_level_percent,data_quality,alarm_code,source_mode
2026-07-15T08:10:00.000Z,EDGE-GW-01,edge_gateway,online,51.49,54.73,34,16.07,0.043,1628,1,4.33,95.27,good,,simulated
2026-07-15T08:10:00.000Z,EDGE-GW-02,edge_gateway,online,50.54,56.14,36.2,14.34,0.155,1628,1,1.62,95.27,good,,simulated
2026-07-15T08:10:00.000Z,PLC-HVAC-01,plc,online,47.14,57.87,38.4,13.57,0.161,1628,1,2.11,,good,,simulated
2026-07-15T08:10:00.000Z,DDC-AHU-01,ddc,online,47.32,58.6,40.6,12.24,0.014,1628,1,4.36,,good,,simulated
2026-07-15T08:10:00.000Z,NEXUS-WEB-01,application,online,50.37,55.48,42.8,15.55,0.062,1628,1,4.11,,good,,simulated
2026-07-15T08:10:00.000Z,NEXUS-API-01,api,online,51.63,55.26,45,15.1,0.118,1628,1,2.33,,good,,simulated
2026-07-15T08:10:00.000Z,NEXUS-DB-01,database,online,46.93,58.24,47.2,13.11,0.19,1628,1,1.44,,good,,simulated
2026-07-15T08:10:00.000Z,NEXUS-EVENT-01,event_bus,online,53.88,53.34,49.4,16.88,0.02,6429,1,4.45,,good,,simulated
2026-07-15T08:20:00.000Z,EDGE-GW-01,edge_gateway,online,53.65,53.65,34,17.07,0.004,1639,1,4.98,95.25,good,,simulated
2026-07-15T08:20:00.000Z,EDGE-GW-02,edge_gateway,online,48.13,58.21,36.2,12.96,0.222,1639,1,0.4,95.25,good,,simulated
2026-07-15T08:20:00.000Z,PLC-HVAC-01,plc,online,50.54,55.77,38.4,15.48,0.073,1639,1,3.79,,good,,simulated
2026-07-15T08:20:00.000Z,DDC-AHU-01,ddc,online,52.21,55.3,40.6,15.25,0.115,1639,1,2.38,,good,,simulated
2026-07-15T08:20:00.000Z,NEXUS-WEB-01,application,online,53.87,59.19,42.8,12.71,0.207,1639,1,1.21,,good,,simulated
2026-07-15T08:20:00.000Z,NEXUS-API-01,api,online,49.04,57.67,45,13.25,0.216,1639,1,0.31,,good,,simulated
2026-07-15T08:20:00.000Z,NEXUS-DB-01,database,online,49.34,56.68,47.2,14.75,0.107,1639,1,3.2,,good,,simulated
2026-07-15T08:20:00.000Z,NEXUS-EVENT-01,event_bus,online,52.85,54.66,49.4,15.88,0.08,6478,1,3.13,,good,,simulated
2026-07-15T08:30:00.000Z,EDGE-GW-01,edge_gateway,online,54.34,53.44,34,17.16,0.008,1643,1,4.74,95.24,good,,simulated
2026-07-15T08:30:00.000Z,EDGE-GW-02,edge_gateway,online,46.64,59.29,36.2,12.28,0.25,1643,1,0,95.24,good,,simulated
2026-07-15T08:30:00.000Z,PLC-HVAC-01,plc,online,53.02,54.17,38.4,16.77,0.016,1643,1,4.79,,good,,simulated
2026-07-15T08:30:00.000Z,DDC-AHU-01,ddc,online,49.3,57.52,40.6,13.56,0.196,1643,1,0.86,,good,,simulated
2026-07-15T08:30:00.000Z,NEXUS-WEB-01,application,online,49.27,56.81,42.8,14.73,0.11,1643,1,3.1,,good,,simulated
2026-07-15T08:30:00.000Z,NEXUS-API-01,api,online,53.8,54.26,45,16.17,0.071,1643,1,3.23,,good,,simulated
2026-07-15T08:30:00.000Z,NEXUS-DB-01,database,online,52.45,54.4,47.2,16.78,0.005,1643,1,0.27,,good,,simulated
2026-07-15T08:30:00.000Z,NEXUS-EVENT-01,event_bus,online,50.49,56.68,49.4,14.18,0.17,6494,1,1.25,,good,,simulated
2026-07-15T08:40:00.000Z,EDGE-GW-01,edge_gateway,online,53.44,54.16,34,16.34,0.055,1639,1,3.66,95.22,good,,simulated
2026-07-15T08:40:00.000Z,EDGE-GW-02,edge_gateway,online,46.34,59.2,36.2,12.43,0.233,1639,1,0.48,95.22,good,,simulated
2026-07-15T08:40:00.000Z,PLC-HVAC-01,plc,online,54.16,53.37,38.4,17.22,0,1639,1,4.95,,good,,simulated
2026-07-15T08:40:00.000Z,DDC-AHU-01,ddc,online,47.11,58.89,40.6,12.47,0.243,1639,1,0.07,,good,,simulated
2026-07-15T08:40:00.000Z,NEXUS-WEB-01,application,online,51.99,54.75,42.8,16.27,0.037,1639,1,4.44,,good,,simulated
2026-07-15T08:40:00.000Z,NEXUS-API-01,api,online,50.48,56.56,45,14.24,0.163,1639,1,1.46,,good,,simulated
2026-07-15T08:40:00.000Z,NEXUS-DB-01,database,online,47.73,57.81,47.2,13.84,0.151,1639,1,2.3,,good,,simulated
2026-07-15T08:40:00.000Z,NEXUS-EVENT-01,event_bus,online,47.23,59.05,49.4,17.09,0.025,6478,1,4.15,,good,,simulated
2026-07-15T08:50:00.000Z,EDGE-GW-01,edge_gateway,online,51.11,55.67,34,14.74,0.136,1628,1,1.94,95.21,good,,simulated
2026-07-15T08:50:00.000Z,EDGE-GW-02,edge_gateway,online,47.28,57.94,36.2,13.38,0.176,1628,1,1.76,95.21,good,,simulated
2026-07-15T08:50:00.000Z,PLC-HVAC-01,plc,online,53.73,53.49,38.4,16.73,0.029,1628,1,4.24,,good,,simulated
2026-07-15T08:50:00.000Z,DDC-AHU-01,ddc,online,46.01,59.14,40.6,12.17,0.246,1628,1,0.16,,good,,simulated
2026-07-15T08:50:00.000Z,NEXUS-WEB-01,application,online,53.52,53.37,42.8,17.04,0.002,1628,1,4.99,,good,,simulated
2026-07-15T08:50:00.000Z,NEXUS-API-01,api,online,47.67,58.16,45,12.78,0.227,1628,1,0.32,,good,,simulated
2026-07-15T08:50:00.000Z,NEXUS-DB-01,database,online,50.58,55.37,47.2,15.57,0.066,1628,1,3.92,,good,,simulated
2026-07-15T08:50:00.000Z,NEXUS-EVENT-01,event_bus,online,51.63,55.34,49.4,14.98,0.125,6429,1,2.2,,good,,simulated
2026-07-15T09:00:00.000Z,EDGE-GW-01,edge_gateway,online,47.73,57.66,34,12.64,0.238,1610,1,4.88,95.19,good,,simulated
2026-07-15T09:00:00.000Z,EDGE-GW-02,edge_gateway,online,49.24,55.72,36.2,14.95,0.087,1610,1,3.61,95.19,good,,simulated
2026-07-15T09:00:00.000Z,PLC-HVAC-01,plc,online,51.78,54.49,38.4,15.38,0.096,1610,1,2.78,,good,,simulated
2026-07-15T09:00:00.000Z,DDC-AHU-01,ddc,online,46.17,58.22,40.6,12.71,0.206,1610,1,1.1,,good,,simulated
2026-07-15T09:00:00.000Z,NEXUS-WEB-01,application,online,53.58,52.89,42.8,16.91,0.011,1610,1,4.66,,good,,simulated
2026-07-15T09:00:00.000Z,NEXUS-API-01,api,online,45.82,58.75,45,12.05,0.25,1610,1,0.01,,good,,simulated
2026-07-15T09:00:00.000Z,NEXUS-DB-01,database,online,52.46,53.47,47.2,16.65,0.013,1610,1,4.85,,good,,simulated
2026-07-15T09:00:00.000Z,NEXUS-EVENT-01,event_bus,online,48.3,57.13,49.4,13.2,0.203,6350,1,0.74,,good,,simulated
2026-07-15T09:10:00.000Z,EDGE-GW-01,edge_gateway,online,51.82,53.75,34,15.39,0.091,1585,1,2.83,95.18,good,,simulated
2026-07-15T09:10:00.000Z,EDGE-GW-02,edge_gateway,online,51.84,52.87,36.2,16.84,0.233,1585,1,0.7,95.18,good,,simulated
2026-07-15T09:10:00.000Z,PLC-HVAC-01,plc,online,48.6,56.14,38.4,13.41,0.191,1585,1,0.82,,good,,simulated
2026-07-15T09:10:00.000Z,DDC-AHU-01,ddc,online,47.5,56.23,40.6,13.97,0.13,1585,1,2.72,,good,,simulated
2026-07-15T09:10:00.000Z,NEXUS-WEB-01,application,online,52.08,53.35,42.8,15.87,0.062,1585,1,3.51,,good,,simulated
2026-07-15T09:10:00.000Z,NEXUS-API-01,api,online,45.2,58.19,45,12.15,0.229,1585,1,0.58,,good,,simulated
2026-07-15T09:10:00.000Z,NEXUS-DB-01,database,online,53,52.4,47.2,16.87,0.001,1585,1,4.92,,good,,simulated
2026-07-15T09:10:00.000Z,NEXUS-EVENT-01,event_bus,online,45.75,58.03,49.4,12.06,0.245,6242,1,0.04,,good,,simulated
2026-07-15T09:20:00.000Z,EDGE-GW-01,edge_gateway,online,48.01,55.5,34,13.36,0.179,1554,1,1.17,95.16,good,,simulated
2026-07-15T09:20:00.000Z,EDGE-GW-02,edge_gateway,online,46.52,55.84,36.2,13.71,0.132,1554,1,2.68,95.16,good,,simulated
2026-07-15T09:20:00.000Z,PLC-HVAC-01,plc,online,44.66,52.09,38.4,16.12,0.046,1554,1,3.73,,good,,simulated
2026-07-15T09:20:00.000Z,DDC-AHU-01,ddc,online,49.69,53.46,40.6,15.71,0.031,1554,1,4.76,,good,,simulated
2026-07-15T09:20:00.000Z,NEXUS-WEB-01,application,online,49.21,54.6,42.8,14.09,0.146,1554,1,1.74,,good,,simulated
2026-07-15T09:20:00.000Z,NEXUS-API-01,api,online,45.84,56.5,45,13.06,0.168,1554,1,1.92,,good,,simulated
2026-07-15T09:20:00.000Z,NEXUS-DB-01,database,online,52,52.3,47.2,16.17,0.034,1554,1,4.12,,good,,simulated
2026-07-15T09:20:00.000Z,NEXUS-EVENT-01,event_bus,online,44.38,57.85,49.4,11.73,0.244,6110,1,0.22,,good,,simulated
2026-07-15T09:30:00.000Z,EDGE-GW-01,edge_gateway,online,44.86,56.53,34,11.9,0.235,1519,1,0.19,95.15,good,,simulated
2026-07-15T09:30:00.000Z,EDGE-GW-02,edge_gateway,online,48.72,53.09,36.2,15.18,0.052,1519,1,4.17,95.15,good,,simulated
2026-07-15T09:30:00.000Z,PLC-HVAC-01,plc,online,48.57,53.92,38.4,13.91,0.143,1519,1,1.85,,good,,simulated
2026-07-15T09:30:00.000Z,DDC-AHU-01,ddc,online,44.24,56.33,40.6,12.58,0.176,1519,1,1.83,,good,,simulated
2026-07-15T09:30:00.000Z,NEXUS-WEB-01,application,online,45.39,56.34,42.8,11.85,0.249,1519,1,4.66,,good,,simulated
2026-07-15T09:30:00.000Z,NEXUS-API-01,api,online,47.53,53.91,45,14.57,0.077,1519,1,3.82,,good,,simulated
2026-07-15T09:30:00.000Z,NEXUS-DB-01,database,online,49.55,53.09,47.2,14.65,0.105,1519,1,2.6,,good,,simulated
2026-07-15T09:30:00.000Z,NEXUS-EVENT-01,event_bus,online,44.31,56.53,49.4,12.25,0.2,5958,1,1.23,,good,,simulated
2026-07-15T09:40:00.000Z,EDGE-GW-01,edge_gateway,online,42.82,56.56,34,11.21,0.249,1480,1,0.05,95.13,good,,simulated
2026-07-15T09:40:00.000Z,EDGE-GW-02,edge_gateway,online,49.93,51.01,36.2,15.98,0.007,1480,1,4.94,95.13,good,,simulated
2026-07-15T09:40:00.000Z,PLC-HVAC-01,plc,online,44.94,55.22,38.4,12.12,0.214,1480,1,0.53,,good,,simulated
2026-07-15T09:40:00.000Z,DDC-AHU-01,ddc,online,46.6,53.3,40.6,14.24,0.084,1480,1,3.58,,good,,simulated
2026-07-15T09:40:00.000Z,NEXUS-WEB-01,application,online,49.17,52.18,42.8,14.52,0.101,1480,1,2.64,,good,,simulated
2026-07-15T09:40:00.000Z,NEXUS-API-01,api,online,49.86,50.79,45,11.4,0.222,1480,1,0.92,,good,,simulated
2026-07-15T09:40:00.000Z,NEXUS-DB-01,database,online,45.97,54.56,47.2,12.54,0.201,1480,1,0.61,,good,,simulated
2026-07-15T09:40:00.000Z,NEXUS-EVENT-01,event_bus,online,45.44,54.21,49.4,13.49,0.12,5790,1,2.92,,good,,simulated
2026-07-15T09:50:00.000Z,EDGE-GW-01,edge_gateway,online,42.13,55.49,34,11.39,0.22,1439,1,0.79,95.12,good,,simulated
2026-07-15T09:50:00.000Z,EDGE-GW-02,edge_gateway,online,49.82,49.87,36.2,15.91,0.005,1439,1,4.83,95.12,good,,simulated
2026-07-15T09:50:00.000Z,PLC-HVAC-01,plc,online,42.27,55.65,38.4,11.04,0.248,1439,1,0,,good,,simulated
2026-07-15T09:50:00.000Z,DDC-AHU-01,ddc,online,48.22,50.81,40.6,15.35,0.022,1439,1,4.7,,good,,simulated
2026-07-15T09:50:00.000Z,NEXUS-WEB-01,application,online,45.17,53.7,42.8,12.48,0.186,1439,1,1.04,,good,,simulated
2026-07-15T09:50:00.000Z,NEXUS-API-01,api,online,44.29,53.59,45,13.17,0.123,1439,1,2.85,,good,,simulated
2026-07-15T09:50:00.000Z,NEXUS-DB-01,database,online,49.76,50.34,47.2,15.18,0.056,1439,1,3.52,,good,,simulated
2026-07-15T09:50:00.000Z,NEXUS-EVENT-01,event_bus,online,47.46,51.21,49.4,15.19,0.02,5612,1,4.97,,good,,simulated
2026-07-15T10:00:00.000Z,EDGE-GW-01,edge_gateway,online,42.76,53.41,34,12.37,0.151,1396,1,2.27,95.1,good,,simulated
2026-07-15T10:00:00.000Z,EDGE-GW-02,edge_gateway,online,48.26,49.76,36.2,14.97,0.046,1396,1,3.86,95.1,good,,simulated
2026-07-15T10:00:00.000Z,PLC-HVAC-01,plc,online,40.91,55.04,38.4,10.81,0.238,1396,1,0.36,,good,,simulated
2026-07-15T10:00:00.000Z,DDC-AHU-01,ddc,online,48.68,49.18,40.6,15.67,0,1396,1,4.99,,good,,simulated
2026-07-15T10:00:00.000Z,NEXUS-WEB-01,application,online,41.96,54.51,42.8,11.03,0.238,1396,1,0.13,,good,,simulated
2026-07-15T10:00:00.000Z,NEXUS-API-01,api,online,46.25,50.77,45,14.55,0.046,1396,1,4.29,,good,,simulated
2026-07-15T10:00:00.000Z,NEXUS-DB-01,database,online,45.54,52.01,47.2,12.95,0.151,1396,1,1.69,,good,,simulated
2026-07-15T10:00:00.000Z,NEXUS-EVENT-01,event_bus,online,41.86,53.94,49.4,12.02,0.166,5427,1,2.03,,good,,simulated
2026-07-15T10:10:00.000Z,EDGE-GW-01,edge_gateway,online,44.47,50.55,34,13.93,0.056,1353,1,4.24,95.09,good,,simulated
2026-07-15T10:10:00.000Z,EDGE-GW-02,edge_gateway,online,45.39,50.59,36.2,13.26,0.123,1353,1,2.22,95.09,good,,simulated
2026-07-15T10:10:00.000Z,PLC-HVAC-01,plc,online,40.94,53.37,38.4,11.45,0.186,1353,1,1.53,,good,,simulated
2026-07-15T10:10:00.000Z,DDC-AHU-01,ddc,online,47.76,48.6,40.6,15.1,0.022,1353,1,4.39,,good,,simulated
2026-07-15T10:10:00.000Z,NEXUS-WEB-01,application,online,39.96,54.36,42.8,10.41,0.248,1353,1,0.09,,good,,simulated
2026-07-15T10:10:00.000Z,NEXUS-API-01,api,online,47.26,48.7,45,15.23,0.004,1353,1,4.97,,good,,simulated
2026-07-15T10:10:00.000Z,NEXUS-DB-01,database,online,41.89,53.17,47.2,11.2,0.22,1353,1,0.44,,good,,simulated
2026-07-15T10:10:00.000Z,NEXUS-EVENT-01,event_bus,online,44.08,50.88,49.4,13.6,0.076,5241,1,3.73,,good,,simulated
2026-07-15T10:20:00.000Z,EDGE-GW-01,edge_gateway,online,46.79,53.33,34,10.75,0.201,1310,1,1.34,95.07,good,,simulated
2026-07-15T10:20:00.000Z,EDGE-GW-02,edge_gateway,online,41.57,52.1,36.2,11.05,0.223,1310,1,0.18,95.07,good,,simulated
2026-07-15T10:20:00.000Z,PLC-HVAC-01,plc,online,42.22,50.83,38.4,12.78,0.101,1310,1,3.32,,good,,simulated
2026-07-15T10:20:00.000Z,DDC-AHU-01,ddc,online,45.46,49.04,40.6,13.71,0.085,1310,1,3.03,,good,,simulated
2026-07-15T10:20:00.000Z,NEXUS-WEB-01,application,online,39.39,53.17,42.8,10.67,0.214,1310,1,0.91,,good,,simulated
2026-07-15T10:20:00.000Z,NEXUS-API-01,api,online,46.98,47.65,45,15.07,0.007,1310,1,4.77,,good,,simulated
2026-07-15T10:20:00.000Z,NEXUS-DB-01,database,online,39.32,53.48,47.2,10.19,0.249,1310,1,0,,good,,simulated
2026-07-15T10:20:00.000Z,NEXUS-EVENT-01,event_bus,online,45.58,48.44,49.4,14.63,0.018,5057,1,4.77,,good,,simulated
2026-07-15T10:30:00.000Z,EDGE-GW-01,edge_gateway,online,41.19,50.18,34,12.48,0.105,1269,1,3.2,95.06,good,,simulated
2026-07-15T10:30:00.000Z,EDGE-GW-02,edge_gateway,online,45.33,47.91,36.2,13.69,0.077,1269,1,3.11,95.06,good,,simulated
2026-07-15T10:30:00.000Z,PLC-HVAC-01,plc,online,44.38,47.75,38.4,14.55,0.248,1269,1,0.4,,good,,simulated
2026-07-15T10:30:00.000Z,DDC-AHU-01,ddc,online,42.05,50.32,40.6,11.7,0.176,1269,1,1.12,,good,,simulated
2026-07-15T10:30:00.000Z,NEXUS-WEB-01,application,online,40.19,51.02,42.8,11.73,0.143,1269,1,2.46,,good,,simulated
2026-07-15T10:30:00.000Z,NEXUS-API-01,api,online,45.32,47.68,45,14.05,0.052,1269,1,3.72,,good,,simulated
2026-07-15T10:30:00.000Z,NEXUS-DB-01,database,online,38.14,52.79,47.2,10.07,0.235,1269,1,0.44,,good,,simulated
2026-07-15T10:30:00.000Z,NEXUS-EVENT-01,event_bus,online,45.95,46.95,49.4,14.88,0,4880,1,4.97,,good,,simulated
2026-07-15T10:40:00.000Z,EDGE-GW-01,edge_gateway,online,43.08,47.55,34,13.76,0.034,1230,1,4.49,95.04,good,,simulated
2026-07-15T10:40:00.000Z,EDGE-GW-02,edge_gateway,online,41.26,49.58,36.2,11.55,0.168,1230,1,1.38,95.04,good,,simulated
2026-07-15T10:40:00.000Z,PLC-HVAC-01,plc,online,38.88,50.56,38.4,11.38,0.146,1230,1,2.41,,good,,simulated
2026-07-15T10:40:00.000Z,DDC-AHU-01,ddc,online,37.99,52.1,40.6,14.38,0.031,1230,1,4.02,,good,,simulated
2026-07-15T10:40:00.000Z,NEXUS-WEB-01,application,online,42.07,48.19,42.8,13.36,0.046,1230,1,4.45,,good,,simulated
2026-07-15T10:40:00.000Z,NEXUS-API-01,api,online,42.43,48.67,45,12.3,0.132,1230,1,2.02,,good,,simulated
2026-07-15T10:40:00.000Z,NEXUS-DB-01,database,online,38.41,51.1,47.2,10.81,0.179,1230,1,1.69,,good,,simulated
2026-07-15T10:40:00.000Z,NEXUS-EVENT-01,event_bus,online,44.97,46.54,49.4,14.25,0.027,4712,1,4.29,,good,,simulated
2026-07-15T10:50:00.000Z,EDGE-GW-01,edge_gateway,online,44,45.8,34,14.33,0.001,1194,1,5,95.03,good,,simulated
2026-07-15T10:50:00.000Z,EDGE-GW-02,edge_gateway,online,37.95,50.7,36.2,9.98,0.229,1194,1,0.28,95.03,good,,simulated
2026-07-15T10:50:00.000Z,PLC-HVAC-01,plc,online,41.15,47.71,38.4,12.92,0.062,1194,1,4,,good,,simulated
2026-07-15T10:50:00.000Z,DDC-AHU-01,ddc,online,41.85,47.95,40.6,12.12,0.13,1194,1,2.09,,good,,simulated
2026-07-15T10:50:00.000Z,NEXUS-WEB-01,application,online,36.57,51.05,42.8,10.23,0.191,1194,1,1.54,,good,,simulated
2026-07-15T10:50:00.000Z,NEXUS-API-01,api,online,38.68,50.34,45,10.1,0.233,1194,1,4.97,,good,,simulated
2026-07-15T10:50:00.000Z,NEXUS-DB-01,database,online,39.94,48.59,47.2,12.24,0.091,1194,1,3.52,,good,,simulated
2026-07-15T10:50:00.000Z,NEXUS-EVENT-01,event_bus,online,42.68,47.19,49.4,12.83,0.093,4556,1,2.85,,good,,simulated
2026-07-15T11:00:00.000Z,EDGE-GW-01,edge_gateway,online,43.64,45.13,34,14.04,0.013,1161,1,4.62,95.01,good,,simulated
2026-07-15T11:00:00.000Z,EDGE-GW-02,edge_gateway,online,35.85,50.98,36.2,9.2,0.25,1161,1,0.02,95.01,good,,simulated
2026-07-15T11:00:00.000Z,PLC-HVAC-01,plc,online,42.65,45.61,38.4,13.86,0.011,1161,1,4.88,,good,,simulated
2026-07-15T11:00:00.000Z,DDC-AHU-01,ddc,online,38.23,49.44,40.6,10.29,0.206,1161,1,0.68,,good,,simulated
2026-07-15T11:00:00.000Z,NEXUS-WEB-01,application,online,39.11,48.07,42.8,11.98,0.096,1161,1,3.36,,good,,simulated
2026-07-15T11:00:00.000Z,NEXUS-API-01,api,online,42.6,46.29,45,12.8,0.087,1161,1,2.92,,good,,simulated
2026-07-15T11:00:00.000Z,NEXUS-DB-01,database,online,42.33,45.62,47.2,14.08,0.238,1161,1,0.61,,good,,simulated
2026-07-15T11:00:00.000Z,NEXUS-EVENT-01,event_bus,online,39.36,48.68,49.4,10.82,0.186,4413,1,0.91,,good,,simulated
2026-07-15T11:10:00.000Z,EDGE-GW-01,edge_gateway,online,41.96,45.56,34,12.93,0.066,1131,1,3.42,95,good,,simulated
2026-07-15T11:10:00.000Z,EDGE-GW-02,edge_gateway,online,35.21,50.27,36.2,9.33,0.227,1131,1,0.64,95,good,,simulated
2026-07-15T11:10:00.000Z,PLC-HVAC-01,plc,online,42.99,44.52,38.4,14,0.002,1131,1,4.9,,good,,simulated
2026-07-15T11:10:00.000Z,DDC-AHU-01,ddc,online,35.65,50.21,40.6,9.16,0.246,1131,1,0.03,,good,,simulated
2026-07-15T11:10:00.000Z,NEXUS-WEB-01,application,online,41.12,45.67,42.8,13.25,0.029,1131,1,4.58,,good,,simulated
2026-07-15T11:10:00.000Z,NEXUS-API-01,api,online,38.78,48.07,45,10.76,0.176,1131,1,1.23,,good,,simulated
2026-07-15T11:10:00.000Z,NEXUS-DB-01,database,online,37.03,48.6,47.2,10.95,0.136,1131,1,2.6,,good,,simulated
2026-07-15T11:10:00.000Z,NEXUS-EVENT-01,event_bus,online,35.46,44.64,49.4,13.54,0.041,4285,1,3.81,,good,,simulated
2026-07-15T11:20:00.000Z,EDGE-GW-01,edge_gateway,online,39.12,46.92,34,11.14,0.152,1105,1,1.62,94.98,good,,simulated
2026-07-15T11:20:00.000Z,EDGE-GW-02,edge_gateway,online,36.03,48.6,36.2,10.31,0.163,1105,1,2.02,94.98,good,,simulated
2026-07-15T11:20:00.000Z,PLC-HVAC-01,plc,online,42,44.55,38.4,13.28,0.037,1105,1,4.05,,good,,simulated
2026-07-15T11:20:00.000Z,DDC-AHU-01,ddc,online,34.45,50.03,40.6,8.92,0.242,1105,1,0.25,,good,,simulated
2026-07-15T11:20:00.000Z,NEXUS-WEB-01,application,online,42.13,44.19,42.8,13.8,0,1105,1,5,,good,,simulated
2026-07-15T11:20:00.000Z,NEXUS-API-01,api,online,35.79,49.29,45,9.32,0.233,1105,1,0.21,,good,,simulated
2026-07-15T11:20:00.000Z,NEXUS-DB-01,database,online,39.45,45.97,47.2,12.51,0.055,1105,1,4.12,,good,,simulated
2026-07-15T11:20:00.000Z,NEXUS-EVENT-01,event_bus,online,39.55,46.63,49.4,11.37,0.139,4171,1,1.92,,good,,simulated
2026-07-15T11:30:00.000Z,EDGE-GW-01,edge_gateway,online,35.53,48.9,34,8.97,0.005,1082,1,4.54,94.97,good,,simulated
2026-07-15T11:30:00.000Z,EDGE-GW-02,edge_gateway,online,38.05,46.19,36.2,11.93,0.071,1082,1,3.94,94.97,good,,simulated
2026-07-15T11:30:00.000Z,PLC-HVAC-01,plc,online,39.76,45.61,38.4,11.79,0.11,1082,1,2.49,,good,,simulated
2026-07-15T11:30:00.000Z,DDC-AHU-01,ddc,online,34.73,48.86,40.6,9.56,0.196,1082,1,1.32,,good,,simulated
2026-07-15T11:30:00.000Z,NEXUS-WEB-01,application,online,41.86,43.8,42.8,13.49,0.016,1082,1,4.53,,good,,simulated
2026-07-15T11:30:00.000Z,NEXUS-API-01,api,online,34.04,49.64,45,8.7,0.25,1082,1,0.04,,good,,simulated
2026-07-15T11:30:00.000Z,NEXUS-DB-01,database,online,41.07,44.13,47.2,13.44,0.008,1082,1,4.92,,good,,simulated
2026-07-15T11:30:00.000Z,NEXUS-EVENT-01,event_bus,online,36.24,48.24,49.4,9.66,0.212,4072,1,0.57,,good,,simulated
2026-07-15T11:40:00.000Z,EDGE-GW-01,edge_gateway,online,39.74,45.07,34,11.77,0.107,1062,1,2.53,94.95,good,,simulated
2026-07-15T11:40:00.000Z,EDGE-GW-02,edge_gateway,online,40.83,43.39,36.2,8.88,0.216,1062,1,1.04,94.95,good,,simulated
2026-07-15T11:40:00.000Z,PLC-HVAC-01,plc,online,36.55,47.45,38.4,9.78,0.208,1062,1,0.49,,good,,simulated
2026-07-15T11:40:00.000Z,DDC-AHU-01,ddc,online,36.36,46.83,40.6,10.95,0.115,1062,1,3.03,,good,,simulated
2026-07-15T11:40:00.000Z,NEXUS-WEB-01,application,online,40.25,44.51,42.8,12.35,0.073,1062,1,3.26,,good,,simulated
2026-07-15T11:40:00.000Z,NEXUS-API-01,api,online,33.77,48.99,45,8.98,0.222,1062,1,0.75,,good,,simulated
2026-07-15T11:40:00.000Z,NEXUS-DB-01,database,online,41.49,43.32,47.2,13.55,0.004,1062,1,4.85,,good,,simulated
2026-07-15T11:40:00.000Z,NEXUS-EVENT-01,event_bus,online,34,49.09,49.4,8.68,0.248,3987,1,0.01,,good,,simulated
2026-07-15T11:50:00.000Z,EDGE-GW-01,edge_gateway,online,36.32,46.99,34,9.91,0.19,1046,1,0.96,94.94,good,,simulated
2026-07-15T11:50:00.000Z,EDGE-GW-02,edge_gateway,online,35.8,46.63,36.2,10.8,0.117,1046,1,2.96,94.94,good,,simulated
2026-07-15T11:50:00.000Z,PLC-HVAC-01,plc,online,40.88,43.67,38.4,12.58,0.062,1046,1,3.4,,good,,simulated
2026-07-15T11:50:00.000Z,DDC-AHU-01,ddc,online,38.97,44.23,40.6,12.83,0.014,1046,1,0.1,,good,,simulated
2026-07-15T11:50:00.000Z,NEXUS-WEB-01,application,online,37.53,46.12,42.8,10.57,0.162,1046,1,1.42,,good,,simulated
2026-07-15T11:50:00.000Z,NEXUS-API-01,api,online,34.93,47.4,45,10.09,0.155,1046,1,2.2,,good,,simulated
2026-07-15T11:50:00.000Z,NEXUS-DB-01,database,online,40.58,43.63,47.2,12.8,0.043,1046,1,3.92,,good,,simulated
2026-07-15T11:50:00.000Z,NEXUS-EVENT-01,event_bus,online,33.15,48.97,49.4,8.58,0.24,3916,1,0.33,,good,,simulated
2026-07-15T12:00:00.000Z,EDGE-GW-01,edge_gateway,online,33.81,48.25,34,8.69,0.24,1032,1,0.11,94.92,good,,simulated
2026-07-15T12:00:00.000Z,EDGE-GW-02,edge_gateway,online,38.36,44.34,36.2,12.33,0.042,1032,1,4.35,94.92,good,,simulated
2026-07-15T12:00:00.000Z,PLC-HVAC-01,plc,online,37.31,45.82,38.4,10.55,0.156,1032,1,1.59,,good,,simulated
2026-07-15T12:00:00.000Z,DDC-AHU-01,ddc,online,34.02,47.47,40.6,9.84,0.16,1032,1,2.14,,good,,simulated
2026-07-15T12:00:00.000Z,NEXUS-WEB-01,application,online,34.09,48.29,42.8,8.43,0.016,1032,1,4.32,,good,,simulated
2026-07-15T12:00:00.000Z,NEXUS-API-01,api,online,37.25,45.08,45,11.82,0.06,1032,1,4.15,,good,,simulated
2026-07-15T12:00:00.000Z,NEXUS-DB-01,database,online,38.41,44.94,47.2,11.3,0.119,1032,1,2.3,,good,,simulated
2026-07-15T12:00:00.000Z,NEXUS-EVENT-01,event_bus,online,33.78,47.86,49.4,9.37,0.189,3856,1,1.47,,good,,simulated
2026-07-15T12:10:00.000Z,EDGE-GW-01,edge_gateway,online,32.61,48.6,34,8.32,0.247,1021,1,0.12,94.91,good,,simulated
2026-07-15T12:10:00.000Z,EDGE-GW-02,edge_gateway,online,40,42.89,36.2,13.17,0.003,1021,1,4.98,94.91,good,,simulated
2026-07-15T12:10:00.000Z,PLC-HVAC-01,plc,online,34.42,47.49,38.4,9.03,0.223,1021,1,0.39,,good,,simulated
