timestamp,asset_id,equipment_type,terminal_id,zone_id,status,breaker_state,primary_voltage_v,secondary_voltage_v,current_l1_a,current_l2_a,current_l3_a,neutral_current_a,active_power_kw,reactive_power_kvar,apparent_power_kva,power_factor,frequency_hz,load_percent,winding_temp_c,oil_temp_c,thd_voltage_percent,thd_current_percent,voltage_unbalance_percent,current_unbalance_percent,alarm_code,quality,source_mode
2026-07-15T12:10:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.99,938.63,957.59,934.09,42.66,629.94,186.16,656.87,0.959,50.038,32.84,56.06,,2.13,5.44,0.33,2.11,,good,simulated
2026-07-15T12:10:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.18,665.6,679.05,678.79,30.25,442.98,144.01,465.8,0.951,49.96,29.11,54.01,,2.13,5.44,1.1,0.7,,good,simulated
2026-07-15T12:10:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.1,618.57,631.07,617.23,28.12,412.98,129.77,432.89,0.954,50.033,30.92,55.01,,2.13,5.44,0.34,2.15,,good,simulated
2026-07-15T12:20:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10965.17,402.17,768.28,783.81,768.48,34.92,511.31,166.25,537.66,0.951,50.018,33.6,56.48,48.11,2.13,5.42,0.58,1.57,,good,simulated
2026-07-15T12:20:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10979.18,401.99,705.95,720.22,704.08,32.09,470.82,149.68,494.04,0.953,50.038,30.88,54.98,46.97,2.13,5.42,1.06,0.89,,good,simulated
2026-07-15T12:20:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10998.26,399.75,558.47,569.76,564.24,25.39,374.02,113.39,390.83,0.957,49.986,31.27,55.2,47.13,2.13,5.42,0.9,0.97,,good,simulated
2026-07-15T12:20:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11020.4,398.77,473.22,482.78,478.61,21.51,313.95,105.4,331.17,0.948,49.993,26.49,52.57,45.13,2.13,5.42,0.73,1.5,,good,simulated
2026-07-15T12:20:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.32,944.59,963.67,943.4,42.94,634.6,185.09,661.04,0.96,50.025,33.05,56.18,,2.13,5.42,0.49,1.77,,good,simulated
2026-07-15T12:20:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.09,645.84,658.89,658.39,29.36,428.47,143.84,451.97,0.948,49.964,28.25,53.54,,2.13,5.42,1.04,0.86,,good,simulated
2026-07-15T12:20:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.95,636.65,649.51,633.46,28.94,426.83,127.76,445.54,0.958,50.04,31.82,55.5,,2.13,5.42,0.3,2.18,,good,simulated
2026-07-15T12:30:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10997.52,399.8,814.21,830.66,822.3,37.01,545.87,163.4,569.8,0.958,49.988,35.61,57.59,48.96,2.12,5.41,0.86,1.07,,good,simulated
2026-07-15T12:30:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11025.57,398.51,732.19,746.98,741.02,33.28,490.37,148.63,512.4,0.957,49.991,32.03,55.62,47.45,2.12,5.41,0.73,1.48,,good,simulated
2026-07-15T12:30:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11029.99,397.31,539.57,550.47,537.13,24.53,359.85,114.41,377.6,0.953,50.032,30.21,54.62,46.69,2.12,5.41,0.43,1.84,,good,simulated
2026-07-15T12:30:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10993.52,400.89,481.3,491.02,482.29,21.88,320.32,104.13,336.82,0.951,50.023,26.95,52.82,45.32,2.12,5.41,0.41,2.1,,good,simulated
2026-07-15T12:30:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,400.71,935.6,954.5,941.31,42.53,627.25,187.76,654.75,0.958,50,32.74,56.01,,2.12,5.41,0.76,1.25,,good,simulated
2026-07-15T12:30:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,398.04,638.35,651.25,647.75,29.02,423.5,142.18,446.73,0.948,49.981,27.92,53.36,,2.12,5.41,0.85,1.26,,good,simulated
2026-07-15T12:30:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.75,647.04,660.11,644.85,29.41,434.24,128.35,452.81,0.959,50.032,32.34,55.79,,2.12,5.41,0.4,1.95,,good,simulated
2026-07-15T12:40:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11023.24,398,778.12,793.84,791.31,35.37,518.95,164.97,544.54,0.953,49.968,34.03,56.72,48.29,2.12,5.4,1.05,0.76,,good,simulated
2026-07-15T12:40:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10994.52,400.76,685.23,699.08,687.26,31.15,455.56,149.75,479.54,0.95,50.019,29.97,54.48,46.59,2.12,5.4,0.47,1.94,,good,simulated
2026-07-15T12:40:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10983.48,400.82,515.31,525.72,518.3,23.42,341.87,114.77,360.62,0.948,50,28.85,53.87,46.12,2.12,5.4,0.75,1.27,,good,simulated
2026-07-15T12:40:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10960.71,397.39,497.5,507.55,505.82,22.61,332.49,103.28,348.16,0.955,49.977,27.85,53.32,45.7,2.12,5.4,0.88,1.23,,good,simulated
2026-07-15T12:40:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,398.44,910.78,929.18,925.31,41.4,608.7,189.04,637.38,0.955,49.968,31.87,55.53,,2.12,5.4,1.08,2.12,,good,simulated
2026-07-15T12:40:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.87,645.32,658.36,649.53,29.33,428.58,142.38,451.61,0.949,50.009,28.23,53.53,,2.12,5.4,0.56,1.82,,good,simulated
2026-07-15T12:40:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,401.53,646.01,659.06,647.56,29.36,433.55,128.14,452.09,0.959,50.012,32.29,55.76,,2.12,5.4,0.63,1.5,,good,simulated
2026-07-15T12:50:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11037.79,397.08,748.12,763.24,763.16,34.01,497.37,163.49,523.55,0.95,49.96,32.72,56,47.74,2.12,5.39,1.1,0.71,,good,simulated
2026-07-15T12:50:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10971.49,402.35,714.11,728.54,711.9,32.46,477.26,148.23,499.75,0.955,50.036,31.23,55.18,47.12,2.12,5.39,0.32,2.18,,good,simulated
2026-07-15T12:50:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11012.83,398.72,548,559.07,555.79,24.91,366.24,113.76,383.5,0.955,49.975,30.68,54.87,46.89,2.12,5.39,0.98,0.87,,good,simulated
2026-07-15T12:50:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11007.78,399.81,524.75,535.35,528.3,23.85,348.13,116.89,367.23,0.948,50.007,29.38,54.16,46.34,2.12,5.39,0.58,1.76,,good,simulated
2026-07-15T12:50:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,401.92,874.28,891.95,875.43,39.74,581.86,189.17,611.84,0.951,50.014,30.59,54.82,,2.12,5.39,0.61,1.51,,good,simulated
2026-07-15T12:50:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.25,663.56,676.96,661.08,30.16,442.54,140.7,464.37,0.953,49.962,29.02,53.96,,2.12,5.39,1.02,0.95,,good,simulated
2026-07-15T12:50:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,399.51,634.05,646.86,641.23,28.82,424.64,128.72,443.72,0.957,49.983,31.69,55.43,,2.12,5.39,0.93,0.91,,good,simulated
2026-07-15T13:00:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11038.6,397.2,730.65,745.41,744.38,33.21,484.73,162.74,511.32,0.948,49.967,31.96,55.58,47.42,2.11,5.39,1.01,0.92,,good,simulated
2026-07-15T13:00:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10960.57,402.99,736.58,751.46,732.86,33.48,493.82,147.82,515.47,0.958,50.04,32.22,55.72,47.53,2.11,5.39,0.31,2.15,,good,simulated
2026-07-15T13:00:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11032.85,397.37,525.49,536.11,535.6,23.89,349.73,113.71,367.75,0.951,49.962,29.42,54.18,46.36,2.11,5.39,1.09,0.7,,good,simulated
2026-07-15T13:00:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10980.54,401.74,486.27,496.09,485.86,22.1,324.31,103.09,340.3,0.953,50.03,27.22,52.97,45.43,2.11,5.39,0.38,2.1,,good,simulated
2026-07-15T13:00:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.59,930.51,949.31,940.55,42.3,623.19,188.9,651.19,0.957,49.985,32.56,55.91,,2.11,5.39,0.89,1.03,,good,simulated
2026-07-15T13:00:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,398.76,690.88,704.84,698.51,31.4,462.7,140.25,483.49,0.957,49.994,30.22,54.62,,2.11,5.39,0.7,1.54,,good,simulated
2026-07-15T13:00:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,397.05,613.1,625.49,611,27.87,408.89,130.01,429.06,0.953,50.029,30.65,54.86,,2.11,5.39,0.47,1.78,,good,simulated
2026-07-15T13:10:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11025.52,398.35,728.22,742.93,737.9,33.1,483.12,162.2,509.62,0.948,49.986,31.85,55.52,47.38,2.11,5.38,0.79,1.36,,good,simulated
2026-07-15T13:10:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10963.67,402.58,748.29,763.41,746.4,34.01,502.2,148.41,523.67,0.959,50.029,32.73,56,47.75,2.11,5.38,0.44,1.87,,good,simulated
2026-07-15T13:10:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11040,397.02,510,520.31,520.17,23.18,338.35,113.6,356.91,0.948,49.962,28.55,53.7,45.99,2.11,5.38,1.07,0.8,,good,simulated
2026-07-15T13:10:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10963.8,402.83,504.85,515.04,502.46,22.95,338.11,102.48,353.3,0.957,50.04,28.26,53.54,45.87,2.11,5.38,0.3,2.2,,good,simulated
2026-07-15T13:10:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.86,890.62,908.61,906.18,40.48,593.98,188.82,623.27,0.953,49.966,31.16,55.14,,2.11,5.38,1.06,0.75,,good,simulated
2026-07-15T13:10:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,400.96,648.28,661.38,649.7,29.47,431,141.65,453.68,0.95,50.021,28.36,53.6,,2.11,5.38,0.45,1.97,,good,simulated
2026-07-15T13:10:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,400.58,586.32,598.17,590.3,26.65,388.98,130.6,410.32,0.948,49.997,29.31,54.12,,2.11,5.38,0.77,1.22,,good,simulated
2026-07-15T13:20:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11000.88,400.32,741.21,756.18,744.57,33.69,492.77,161.98,518.71,0.95,50.015,32.42,55.83,47.62,2.11,5.39,0.49,1.95,,good,simulated
2026-07-15T13:20:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10980.26,401.18,746.31,761.38,749.3,33.92,500.87,148.01,522.28,0.959,50.007,32.64,55.95,47.71,2.11,5.39,0.68,1.39,,good,simulated
2026-07-15T13:20:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11033.02,397.72,504.12,514.3,512.3,22.91,334.09,113.33,352.79,0.947,49.976,28.22,53.52,45.85,2.11,5.39,0.9,1.14,,good,simulated
2026-07-15T13:20:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10960.52,402.89,517.11,527.55,514.94,23.5,347.04,102.57,361.88,0.959,50.036,28.95,53.92,46.16,2.11,5.39,0.37,2.03,,good,simulated
2026-07-15T13:20:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.04,860.24,877.62,877.59,39.1,571.31,189.79,602.01,0.949,49.96,30.1,54.56,,2.11,5.39,1.1,0.72,,good,simulated
2026-07-15T13:20:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.46,676.59,690.26,674.22,30.75,452.18,140.45,473.49,0.955,50.037,29.59,54.27,,2.11,5.39,0.32,2.19,,good,simulated
2026-07-15T13:20:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,398.54,625.43,638.07,634.76,28.43,417.99,129.83,437.69,0.955,49.973,31.26,55.19,,2.11,5.39,1,0.84,,good,simulated
2026-07-15T13:30:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10969.01,402.76,766.93,782.42,781.76,34.86,512.02,160.91,536.71,0.954,49.969,33.54,56.45,48.09,2.12,5.39,0.96,1.08,,good,simulated
2026-07-15T13:30:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11007.4,399.04,732.56,747.36,742.38,33.3,490.1,150.41,512.66,0.956,49.976,32.04,55.62,47.46,2.12,5.39,1,0.78,,good,simulated
2026-07-15T13:30:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11013.14,399.35,508.52,518.79,512.98,23.11,337.72,112.2,355.87,0.949,50.001,28.47,53.66,45.96,2.12,5.39,0.64,1.67,,good,simulated
2026-07-15T13:30:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10971.28,401.91,520.84,531.36,521.17,23.67,349.55,103.28,364.49,0.959,50.018,29.16,54.04,46.25,2.12,5.39,0.56,1.63,,good,simulated
2026-07-15T13:30:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.28,843.82,860.87,859.37,38.36,559.22,189.7,590.52,0.947,49.968,29.53,54.24,,2.12,5.39,0.99,0.96,,good,simulated
2026-07-15T13:30:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,403,698.24,712.34,694.76,31.74,468.12,140.12,488.64,0.958,50.039,30.54,54.8,,2.12,5.39,0.32,2.14,,good,simulated
2026-07-15T13:30:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,397.29,601.6,613.75,613.33,27.35,400.38,130.17,421.01,0.951,49.961,30.07,54.54,,2.12,5.39,1.1,0.7,,good,simulated
2026-07-15T13:40:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11015.55,399.25,801.01,817.19,808.26,36.41,537.58,158.86,560.56,0.959,50.001,35.03,57.27,48.71,2.12,5.4,0.65,1.64,,good,simulated
2026-07-15T13:40:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10960.3,402.54,708.3,722.61,707.4,32.2,471.89,151.72,495.68,0.952,50.022,30.98,55.04,47.01,2.12,5.4,0.53,1.66,,good,simulated
2026-07-15T13:40:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10983.88,401.63,523.35,533.92,522.76,23.79,348.67,112.11,366.25,0.952,50.033,29.3,54.12,46.31,2.12,5.4,0.31,0.8,,good,simulated
2026-07-15T13:40:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10994.18,400.07,515.53,525.95,520.13,23.43,345.27,104.65,360.78,0.957,49.99,28.86,53.87,46.12,2.12,5.4,0.85,1.06,,good,simulated
2026-07-15T13:40:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,398.52,844.09,861.14,854.66,38.37,559.99,188.01,590.71,0.948,49.989,29.54,54.25,,2.12,5.4,0.77,1.42,,good,simulated
2026-07-15T13:40:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.48,709.43,723.76,707.99,32.25,476.11,140.72,496.47,0.959,50.027,31.03,55.07,,2.12,5.4,0.46,1.83,,good,simulated
2026-07-15T13:40:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,397.04,586.29,598.14,597.88,26.65,388.96,130.6,410.3,0.948,49.963,29.31,54.12,,2.12,5.4,1.06,0.82,,good,simulated
2026-07-15T13:50:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10986.41,401.33,754.58,769.83,755.13,34.3,502.72,161.65,528.07,0.952,50.025,33,56.15,47.86,2.12,5.41,0.42,2.04,,good,simulated
2026-07-15T13:50:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10993.14,400.12,669.97,683.51,675.78,30.45,449.64,132.87,468.86,0.959,49.992,29.3,54.12,46.31,2.12,5.41,0.83,1.13,,good,simulated
2026-07-15T13:50:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11030.4,398.16,545.8,556.82,553.19,24.81,365.15,112.07,381.96,0.956,49.987,30.56,54.81,46.84,2.12,5.41,0.78,1.4,,good,simulated
2026-07-15T13:50:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11025.17,397.68,501.9,512.04,511.54,22.81,335.08,105.31,351.24,0.954,50.037,28.1,53.46,45.8,2.12,5.41,0.39,1.93,,good,simulated
2026-07-15T13:50:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,400.55,862.92,880.36,865.96,39.22,573.7,188.55,603.89,0.95,50.018,30.19,54.6,,2.12,5.41,0.46,2.01,,good,simulated
2026-07-15T13:50:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,400.99,707.63,721.92,711.06,32.16,474.91,140.33,495.21,0.959,50.004,30.95,55.02,,2.12,5.41,0.71,1.33,,good,simulated
2026-07-15T13:50:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,397.85,581.65,593.4,590.75,26.44,385.88,129.56,407.05,0.948,49.978,29.08,53.99,,2.12,5.41,0.88,1.19,,good,simulated
2026-07-15T14:00:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10966.74,402.66,788.72,804.65,785.44,35.85,527.67,161.94,551.96,0.956,50.039,34.5,56.98,48.49,2.12,5.42,0.31,2.2,,good,simulated
2026-07-15T14:00:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11020.13,398.21,726.66,741.34,738.41,33.03,485.14,152.45,508.53,0.954,49.97,31.78,55.48,47.35,2.12,5.42,1.03,0.79,,good,simulated
2026-07-15T14:00:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10998.61,400.47,513.28,523.65,515.39,23.33,341.24,112.16,359.2,0.95,50.015,28.74,53.81,46.07,2.12,5.42,0.51,1.89,,good,simulated
2026-07-15T14:00:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10978.78,401.17,483.3,493.06,485.43,21.97,320.97,106.64,338.22,0.949,50.005,27.06,52.88,45.37,2.12,5.42,0.7,1.35,,good,simulated
2026-07-15T14:00:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.02,896.1,914.21,912.47,40.73,598.26,188.02,627.11,0.954,49.972,31.36,55.25,,2.12,5.42,0.92,1.14,,good,simulated
2026-07-15T14:00:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,398.79,694.99,709.03,705.04,31.59,464.97,142.68,486.37,0.956,49.972,30.4,54.72,,2.12,5.42,1.03,0.71,,good,simulated
2026-07-15T14:00:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,399.56,590.12,602.05,594.76,26.82,391.92,130.2,412.98,0.949,50.004,29.5,54.23,,2.12,5.42,0.6,1.73,,good,simulated
2026-07-15T14:10:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10960,402.98,813.53,829.96,809.67,36.98,545.98,161.34,569.32,0.959,50.038,35.58,57.57,48.94,2.13,5.43,0.34,2.09,,good,simulated
2026-07-15T14:10:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11036.5,397.15,702.34,716.53,716.33,31.92,467.43,151.96,491.51,0.951,49.96,30.72,54.9,46.9,2.13,5.43,1.1,0.7,,good,simulated
2026-07-15T14:10:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10974.14,402.18,538.94,549.83,537.61,24.5,360.19,111.86,377.16,0.955,50.034,30.17,54.59,46.67,2.13,5.43,0.34,2.16,,good,simulated
2026-07-15T14:10:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11009.07,398.98,516.11,526.53,522.91,23.46,345.65,104.77,361.18,0.957,49.978,28.89,53.89,46.13,2.13,5.43,0.95,0.92,,good,simulated
2026-07-15T14:10:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.48,937.37,956.31,944.95,42.61,629.75,183.68,655.99,0.96,50.003,32.8,56.04,,2.13,5.43,0.62,1.69,,good,simulated
2026-07-15T14:10:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.28,673.02,686.61,672.89,30.59,448.38,144.18,470.99,0.952,50.019,29.44,54.19,,2.13,5.43,0.57,1.6,,good,simulated
2026-07-15T14:10:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,401.89,609.24,621.55,607.9,27.69,406.32,129.18,426.36,0.953,50.037,30.45,54.75,,2.13,5.43,1.07,0.86,,good,simulated
2026-07-15T14:20:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10967.4,402.25,825.96,842.64,825.2,37.54,554.9,161.84,578.02,0.96,50.024,36.13,57.87,49.17,2.14,5.45,0.5,1.74,,good,simulated
2026-07-15T14:20:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11039.36,397.12,689.86,703.8,703.15,31.36,457.68,153.64,482.78,0.948,49.965,30.17,54.59,46.67,2.14,5.45,1.03,0.88,,good,simulated
2026-07-15T14:20:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10961.29,402.97,560.5,571.83,557.68,25.48,375.78,112.47,392.25,0.958,50.04,31.38,55.26,47.18,2.14,5.45,0.31,2.17,,good,simulated
2026-07-15T14:20:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11030.7,397.51,498.54,508.62,507.89,22.66,332.14,106.8,348.89,0.952,49.963,27.91,53.35,45.72,2.14,5.45,1.09,0.71,,good,simulated
2026-07-15T14:20:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,401.51,886.39,904.29,886.43,40.29,591.16,187.92,620.31,0.953,50.027,31.02,55.06,,2.14,5.45,0.4,2.07,,good,simulated
2026-07-15T14:20:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.9,719.49,734.02,726.37,32.7,482.87,142.68,503.51,0.959,49.989,31.47,55.31,,2.14,5.45,0.85,1.09,,good,simulated
2026-07-15T14:20:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,398.41,636.75,649.61,644.71,28.94,426.89,127.8,445.61,0.958,49.99,31.83,55.51,,2.14,5.45,0.75,1.46,,good,simulated
2026-07-15T14:30:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10987.62,400.59,824.61,841.27,830.09,37.48,553.42,163.55,577.08,0.959,49.998,36.07,57.84,49.15,2.14,5.47,0.77,1.21,,good,simulated
2026-07-15T14:30:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11028.2,398.13,689.82,703.76,699.7,31.36,458.13,152.2,482.75,0.949,49.983,30.17,54.59,46.67,2.14,5.47,0.83,1.29,,good,simulated
2026-07-15T14:30:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10962.36,402.7,574.03,585.63,572.22,26.09,385.65,112.49,401.72,0.96,50.032,32.14,55.68,47.5,2.14,5.47,0.41,1.93,,good,simulated
2026-07-15T14:30:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11039.84,397,486.13,495.95,495.9,22.1,323.19,106.23,340.2,0.95,49.961,27.22,52.97,45.43,2.14,5.47,1.08,0.77,,good,simulated
2026-07-15T14:30:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.74,927.6,946.34,923.5,42.16,621.24,188.3,649.15,0.957,50.039,32.46,55.85,,2.14,5.47,0.3,2.2,,good,simulated
2026-07-15T14:30:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,398.06,694.49,708.52,706.12,31.57,463.66,145.72,486.02,0.954,49.968,30.38,54.71,,2.14,5.47,1.04,0.77,,good,simulated
2026-07-15T14:30:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,400.68,602.31,614.48,604.3,27.38,400.86,130.31,421.51,0.951,50.018,30.11,54.56,,2.14,5.47,0.48,1.92,,good,simulated
2026-07-15T14:40:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11017.09,398.29,810.85,827.23,824.3,36.86,542.48,166.48,567.45,0.956,49.966,35.47,57.51,48.9,2.15,5.5,0.3,2.09,,good,simulated
2026-07-15T14:40:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11004.99,400,705.23,719.47,709.42,32.06,469.35,152.59,493.53,0.951,50.011,30.85,54.97,46.96,2.15,5.5,0.54,1.86,,good,simulated
2026-07-15T14:40:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10977.13,401.43,578.32,590,579.97,26.29,388.53,113.33,404.72,0.96,50.011,32.38,55.81,47.6,2.15,5.5,0.64,1.47,,good,simulated
2026-07-15T14:40:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11034.88,397.55,483.08,492.84,491.31,21.96,320.83,106.58,338.07,0.949,49.973,27.05,52.88,45.36,2.15,5.5,0.94,1.08,,good,simulated
2026-07-15T14:40:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.95,957.79,977.14,953.44,43.54,643.47,187.67,670.28,0.96,50.037,33.51,56.43,,2.15,5.5,0.35,2.07,,good,simulated
2026-07-15T14:40:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.1,674.86,688.49,688.4,30.68,449.14,146.02,472.28,0.951,49.96,29.52,54.24,,2.15,5.5,1.1,0.71,,good,simulated
2026-07-15T14:40:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.3,633.48,646.28,631.63,28.79,423.81,130.07,443.32,0.956,50.035,31.67,55.42,,2.15,5.5,0.33,2.17,,good,simulated
