timestamp,terminal_id,zone_id,zone_name,passenger_count,capacity,occupancy_percent,people_entering_per_min,people_leaving_per_min,arrival_rate_per_hour,departure_rate_per_hour,queue_length,processing_rate_per_min,estimated_wait_time_min,average_dwell_time_min,active_service_counters,flow_level,quality,source_mode
2026-07-15T07:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1700,2400,70.83,30,25,1800,1500,21,21.71,0.97,47.9,,elevated,good,simulated
2026-07-15T07:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1020,1900,53.68,25,21,1500,1260,16,19.33,0.83,43.4,,normal,good,simulated
2026-07-15T07:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,581,900,64.56,28,23,1680,1380,87,20.52,4.24,45.65,14,elevated,good,simulated
2026-07-15T07:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,479,900,53.22,24,20,1440,1200,72,18.49,3.89,41.82,14,normal,good,simulated
2026-07-15T07:10:00.000Z,T1,SECURITY-01,Security Checkpoint,348,700,49.71,22,19,1320,1140,67,17.78,3.77,40.47,8,normal,good,simulated
2026-07-15T07:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,450,850,52.94,22,18,1320,1080,71,17.3,4.1,39.57,8,normal,good,simulated
2026-07-15T07:10:00.000Z,T1,GATE-AREA-A,Gate Area A,634,1100,57.64,25,21,1500,1260,17,18.97,0.9,42.72,,elevated,good,simulated
2026-07-15T07:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,421,900,46.78,20,17,1200,1020,14,16.58,0.84,38.22,,normal,good,simulated
2026-07-15T07:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1727,2400,71.96,31,26,1860,1560,22,22.16,0.99,48.75,,elevated,good,simulated
2026-07-15T07:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1042,1900,54.84,26,22,1560,1320,16,19.7,0.81,44.1,,normal,good,simulated
2026-07-15T07:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,608,900,67.56,28,24,1680,1440,91,20.93,4.35,46.43,14,elevated,good,simulated
2026-07-15T07:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,471,900,52.33,24,20,1440,1200,71,18.84,3.77,42.47,14,normal,good,simulated
2026-07-15T07:20:00.000Z,T1,SECURITY-01,Security Checkpoint,377,700,53.86,23,19,1380,1140,73,18.1,4.03,41.08,8,normal,good,simulated
2026-07-15T07:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,433,850,50.94,22,18,1320,1080,69,17.61,3.92,40.15,8,normal,good,simulated
2026-07-15T07:20:00.000Z,T1,GATE-AREA-A,Gate Area A,599,1100,54.45,25,21,1500,1260,16,19.33,0.83,43.4,,normal,good,simulated
2026-07-15T07:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,403,900,44.78,21,17,1260,1020,13,16.87,0.77,38.75,,normal,good,simulated
2026-07-15T07:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1721,2400,71.71,32,27,1920,1620,22,22.59,0.97,49.55,,elevated,good,simulated
2026-07-15T07:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1089,1900,57.32,27,22,1620,1320,17,20.05,0.85,44.76,,elevated,good,simulated
2026-07-15T07:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,622,900,69.11,29,24,1740,1440,93,21.32,4.36,47.16,14,elevated,good,simulated
2026-07-15T07:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,474,900,52.67,25,21,1500,1260,71,19.16,3.71,43.08,14,normal,good,simulated
2026-07-15T07:30:00.000Z,T1,SECURITY-01,Security Checkpoint,399,700,57,24,20,1440,1200,77,18.4,4.18,41.65,8,elevated,good,simulated
2026-07-15T07:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,420,850,49.41,23,19,1380,1140,67,17.89,3.74,40.69,8,normal,good,simulated
2026-07-15T07:30:00.000Z,T1,GATE-AREA-A,Gate Area A,649,1100,59,26,22,1560,1320,18,19.67,0.92,44.04,,elevated,good,simulated
2026-07-15T07:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,454,900,50.44,21,18,1260,1080,15,17.13,0.88,39.25,,normal,good,simulated
2026-07-15T07:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1688,2400,70.33,32,27,1920,1620,21,22.97,0.91,50.28,,elevated,good,simulated
2026-07-15T07:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1156,1900,60.84,27,23,1620,1380,18,20.37,0.88,45.36,,elevated,good,simulated
2026-07-15T07:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,622,900,69.11,30,25,1800,1500,93,21.67,4.29,47.82,14,elevated,good,simulated
2026-07-15T07:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,489,900,54.33,26,21,1560,1260,73,19.46,3.75,43.64,14,normal,good,simulated
2026-07-15T07:40:00.000Z,T1,SECURITY-01,Security Checkpoint,411,700,58.71,24,20,1440,1200,79,18.67,4.23,42.16,8,elevated,good,simulated
2026-07-15T07:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,416,850,48.94,23,19,1380,1140,66,18.15,3.64,41.18,8,normal,good,simulated
2026-07-15T07:40:00.000Z,T1,GATE-AREA-A,Gate Area A,689,1100,62.64,27,22,1620,1320,19,19.98,0.95,44.62,,elevated,good,simulated
2026-07-15T07:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,436,900,48.44,22,18,1320,1080,15,17.37,0.86,39.7,,normal,good,simulated
2026-07-15T07:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1831,2400,76.29,33,28,1980,1680,23,23.3,0.99,50.91,,high,good,simulated
2026-07-15T07:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1235,1900,65,28,23,1680,1380,20,20.64,0.97,45.88,,elevated,good,simulated
2026-07-15T07:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,610,900,67.78,30,26,1800,1560,92,21.97,4.19,48.39,15,elevated,good,simulated
2026-07-15T07:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,514,900,57.11,26,22,1560,1320,77,19.71,3.91,44.12,15,elevated,good,simulated
2026-07-15T07:50:00.000Z,T1,SECURITY-01,Security Checkpoint,412,700,58.86,25,21,1500,1260,79,18.91,4.18,42.61,8,elevated,good,simulated
2026-07-15T07:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,422,850,49.65,24,20,1440,1200,67,18.38,3.65,41.61,8,normal,good,simulated
2026-07-15T07:50:00.000Z,T1,GATE-AREA-A,Gate Area A,714,1100,64.91,27,23,1620,1380,19,20.24,0.94,45.13,,elevated,good,simulated
2026-07-15T07:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,425,900,47.22,22,18,1320,1080,14,17.58,0.8,40.1,,normal,good,simulated
2026-07-15T08:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1781,2400,74.21,33,28,1980,1680,22,23.57,0.93,51.42,,elevated,good,simulated
2026-07-15T08:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1164,1900,61.26,28,24,1680,1440,18,20.87,0.86,46.3,,elevated,good,simulated
2026-07-15T08:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,589,900,65.44,31,26,1860,1560,88,22.22,3.96,48.86,15,elevated,good,simulated
2026-07-15T08:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,546,900,60.67,27,22,1620,1320,82,19.92,4.12,44.51,15,elevated,good,simulated
2026-07-15T08:00:00.000Z,T1,SECURITY-01,Security Checkpoint,403,700,57.57,25,21,1500,1260,78,19.11,4.08,42.98,8,elevated,good,simulated
2026-07-15T08:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,438,850,51.53,24,20,1440,1200,70,18.56,3.77,41.95,8,normal,good,simulated
2026-07-15T08:00:00.000Z,T1,GATE-AREA-A,Gate Area A,721,1100,65.55,28,23,1680,1380,20,20.46,0.98,45.53,,elevated,good,simulated
2026-07-15T08:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,423,900,47,22,19,1320,1140,14,17.75,0.79,40.42,,normal,good,simulated
2026-07-15T08:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1741,2400,72.54,34,28,2040,1680,22,23.77,0.93,51.8,,elevated,good,simulated
2026-07-15T08:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1235,1900,65,29,24,1740,1440,20,21.03,0.95,46.61,,elevated,good,simulated
2026-07-15T08:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,638,900,70.89,31,26,1860,1560,96,22.4,4.29,49.21,15,elevated,good,simulated
2026-07-15T08:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,509,900,56.56,27,22,1620,1320,76,20.07,3.79,44.8,15,elevated,good,simulated
2026-07-15T08:10:00.000Z,T1,SECURITY-01,Security Checkpoint,386,700,55.14,25,21,1500,1260,74,19.25,3.84,43.25,8,elevated,good,simulated
2026-07-15T08:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,463,850,54.47,24,20,1440,1200,74,18.7,3.96,42.21,8,normal,good,simulated
2026-07-15T08:10:00.000Z,T1,GATE-AREA-A,Gate Area A,711,1100,64.64,28,23,1680,1380,19,20.62,0.92,45.84,,elevated,good,simulated
2026-07-15T08:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,433,900,48.11,23,19,1380,1140,14,17.88,0.78,40.66,,normal,good,simulated
2026-07-15T08:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1722,2400,71.75,34,29,2040,1740,22,23.9,0.92,52.03,,elevated,good,simulated
2026-07-15T08:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1284,1900,67.58,29,24,1740,1440,20,21.13,0.95,46.81,,elevated,good,simulated
2026-07-15T08:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,616,900,68.44,31,26,1860,1560,92,22.52,4.09,49.42,15,elevated,good,simulated
2026-07-15T08:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,542,900,60.22,27,23,1620,1380,81,20.17,4.02,44.98,15,elevated,good,simulated
2026-07-15T08:20:00.000Z,T1,SECURITY-01,Security Checkpoint,421,700,60.14,25,21,1500,1260,81,19.34,4.19,43.41,8,elevated,good,simulated
2026-07-15T08:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,492,850,57.88,24,20,1440,1200,78,18.78,4.15,42.37,8,elevated,good,simulated
2026-07-15T08:20:00.000Z,T1,GATE-AREA-A,Gate Area A,686,1100,62.36,28,23,1680,1380,19,20.72,0.92,46.02,,elevated,good,simulated
2026-07-15T08:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,452,900,50.22,23,19,1380,1140,15,17.95,0.84,40.8,,normal,good,simulated
2026-07-15T08:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1727,2400,71.96,34,29,2040,1740,22,23.94,0.92,52.11,,elevated,good,simulated
2026-07-15T08:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1304,1900,68.63,29,24,1740,1440,21,21.17,0.99,46.87,,elevated,good,simulated
2026-07-15T08:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,601,900,66.78,31,26,1860,1560,90,22.55,3.99,49.49,15,elevated,good,simulated
2026-07-15T08:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,567,900,63,27,23,1620,1380,85,20.2,4.21,45.04,15,elevated,good,simulated
2026-07-15T08:30:00.000Z,T1,SECURITY-01,Security Checkpoint,400,700,57.14,25,21,1500,1260,77,19.37,3.98,43.47,8,elevated,good,simulated
2026-07-15T08:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,454,850,53.41,24,20,1440,1200,72,18.81,3.83,42.42,8,normal,good,simulated
2026-07-15T08:30:00.000Z,T1,GATE-AREA-A,Gate Area A,652,1100,59.27,28,24,1680,1440,18,20.75,0.87,46.09,,elevated,good,simulated
2026-07-15T08:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,479,900,53.22,23,19,1380,1140,16,17.98,0.89,40.85,,normal,good,simulated
2026-07-15T08:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1758,2400,73.25,34,29,2040,1740,22,23.9,0.92,52.03,,elevated,good,simulated
2026-07-15T08:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1293,1900,68.05,29,24,1740,1440,20,21.13,0.95,46.81,,elevated,good,simulated
2026-07-15T08:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,595,900,66.11,31,26,1860,1560,89,22.52,3.95,49.42,15,elevated,good,simulated
2026-07-15T08:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,580,900,64.44,27,23,1620,1380,87,20.17,4.31,44.98,15,elevated,good,simulated
2026-07-15T08:40:00.000Z,T1,SECURITY-01,Security Checkpoint,382,700,54.57,25,21,1500,1260,74,19.34,3.83,43.41,8,normal,good,simulated
2026-07-15T08:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,478,850,56.24,24,20,1440,1200,76,18.78,4.05,42.37,8,elevated,good,simulated
2026-07-15T08:40:00.000Z,T1,GATE-AREA-A,Gate Area A,702,1100,63.82,28,23,1680,1380,19,20.72,0.92,46.02,,elevated,good,simulated
2026-07-15T08:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,436,900,48.44,23,19,1380,1140,15,17.95,0.84,40.8,,normal,good,simulated
2026-07-15T08:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1808,2400,75.33,34,28,2040,1680,23,23.77,0.97,51.8,,high,good,simulated
2026-07-15T08:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1251,1900,65.84,29,24,1740,1440,20,21.03,0.95,46.61,,elevated,good,simulated
2026-07-15T08:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,598,900,66.44,31,26,1860,1560,90,22.4,4.02,49.21,15,elevated,good,simulated
2026-07-15T08:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,578,900,64.22,27,22,1620,1320,87,20.07,4.33,44.8,15,elevated,good,simulated
2026-07-15T08:50:00.000Z,T1,SECURITY-01,Security Checkpoint,372,700,53.14,25,21,1500,1260,72,19.25,3.74,43.25,8,normal,good,simulated
2026-07-15T08:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,493,850,58,24,20,1440,1200,78,18.7,4.17,42.21,8,elevated,good,simulated
2026-07-15T08:50:00.000Z,T1,GATE-AREA-A,Gate Area A,667,1100,60.64,28,23,1680,1380,18,20.62,0.87,45.84,,elevated,good,simulated
2026-07-15T08:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,462,900,51.33,23,19,1380,1140,15,17.88,0.84,40.66,,normal,good,simulated
2026-07-15T09:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1867,2400,77.79,33,28,1980,1680,23,23.57,0.98,51.42,,high,good,simulated
2026-07-15T09:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1185,1900,62.37,28,24,1680,1440,19,20.87,0.91,46.3,,elevated,good,simulated
2026-07-15T09:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,611,900,67.89,31,26,1860,1560,92,22.22,4.14,48.86,15,elevated,good,simulated
2026-07-15T09:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,561,900,62.33,27,22,1620,1320,84,19.92,4.22,44.51,15,elevated,good,simulated
2026-07-15T09:00:00.000Z,T1,SECURITY-01,Security Checkpoint,369,700,52.71,25,21,1500,1260,71,19.11,3.72,42.98,8,normal,good,simulated
2026-07-15T09:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,495,850,58.24,24,20,1440,1200,79,18.56,4.26,41.95,8,elevated,good,simulated
2026-07-15T09:00:00.000Z,T1,GATE-AREA-A,Gate Area A,641,1100,58.27,28,23,1680,1380,17,20.46,0.83,45.53,,elevated,good,simulated
2026-07-15T09:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,481,900,53.44,22,19,1320,1140,16,17.75,0.9,40.42,,normal,good,simulated
2026-07-15T09:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1729,2400,72.04,33,28,1980,1680,22,23.3,0.94,50.91,,elevated,good,simulated
2026-07-15T09:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1257,1900,66.16,28,23,1680,1380,20,20.64,0.97,45.88,,elevated,good,simulated
2026-07-15T09:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,629,900,69.89,30,26,1800,1560,94,21.97,4.28,48.39,15,elevated,good,simulated
2026-07-15T09:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,532,900,59.11,26,22,1560,1320,80,19.71,4.06,44.12,15,elevated,good,simulated
2026-07-15T09:10:00.000Z,T1,SECURITY-01,Security Checkpoint,375,700,53.57,25,21,1500,1260,72,18.91,3.81,42.61,8,normal,good,simulated
2026-07-15T09:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,484,850,56.94,24,20,1440,1200,77,18.38,4.19,41.61,8,elevated,good,simulated
2026-07-15T09:10:00.000Z,T1,GATE-AREA-A,Gate Area A,627,1100,57,27,23,1620,1380,17,20.24,0.84,45.13,,elevated,good,simulated
2026-07-15T09:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,487,900,54.11,22,18,1320,1080,16,17.58,0.91,40.1,,normal,good,simulated
2026-07-15T09:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1765,2400,73.54,32,27,1920,1620,22,22.97,0.96,50.28,,elevated,good,simulated
2026-07-15T09:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1174,1900,61.79,27,23,1620,1380,19,20.37,0.93,45.36,,elevated,good,simulated
2026-07-15T09:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,576,900,64,30,25,1800,1500,86,21.67,3.97,47.82,14,elevated,good,simulated
2026-07-15T09:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,494,900,54.89,26,21,1560,1260,74,19.46,3.8,43.64,14,normal,good,simulated
2026-07-15T09:20:00.000Z,T1,SECURITY-01,Security Checkpoint,387,700,55.29,24,20,1440,1200,75,18.67,4.02,42.16,8,elevated,good,simulated
2026-07-15T09:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,460,850,54.12,23,19,1380,1140,73,18.15,4.02,41.18,8,normal,good,simulated
2026-07-15T09:20:00.000Z,T1,GATE-AREA-A,Gate Area A,626,1100,56.91,27,22,1620,1320,17,19.98,0.85,44.62,,elevated,good,simulated
2026-07-15T09:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,480,900,53.33,22,18,1320,1080,16,17.37,0.92,39.7,,normal,good,simulated
2026-07-15T09:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1772,2400,73.83,32,27,1920,1620,22,22.59,0.97,49.55,,elevated,good,simulated
2026-07-15T09:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1101,1900,57.95,27,22,1620,1320,17,20.05,0.85,44.76,,elevated,good,simulated
2026-07-15T09:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,592,900,65.78,29,24,1740,1440,89,21.32,4.17,47.16,14,elevated,good,simulated
2026-07-15T09:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,526,900,58.44,25,21,1500,1260,79,19.16,4.12,43.08,14,elevated,good,simulated
2026-07-15T09:30:00.000Z,T1,SECURITY-01,Security Checkpoint,402,700,57.43,24,20,1440,1200,78,18.4,4.24,41.65,8,elevated,good,simulated
2026-07-15T09:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,426,850,50.12,23,19,1380,1140,68,17.89,3.8,40.69,8,normal,good,simulated
2026-07-15T09:30:00.000Z,T1,GATE-AREA-A,Gate Area A,637,1100,57.91,26,22,1560,1320,17,19.67,0.86,44.04,,elevated,good,simulated
2026-07-15T09:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,459,900,51,21,18,1260,1080,15,17.13,0.88,39.25,,normal,good,simulated
2026-07-15T09:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1743,2400,72.63,31,26,1860,1560,22,22.16,0.99,48.75,,elevated,good,simulated
2026-07-15T09:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1046,1900,55.05,26,22,1560,1320,17,19.7,0.86,44.1,,elevated,good,simulated
2026-07-15T09:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,599,900,66.56,28,24,1680,1440,90,20.93,4.3,46.43,14,elevated,good,simulated
2026-07-15T09:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,487,900,54.11,24,20,1440,1200,73,18.84,3.88,42.47,14,normal,good,simulated
2026-07-15T09:40:00.000Z,T1,SECURITY-01,Security Checkpoint,361,700,51.57,23,19,1380,1140,70,18.1,3.87,41.08,8,normal,good,simulated
2026-07-15T09:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,456,850,53.65,22,18,1320,1080,72,17.61,4.09,40.15,8,normal,good,simulated
2026-07-15T09:40:00.000Z,T1,GATE-AREA-A,Gate Area A,656,1100,59.64,25,21,1500,1260,18,19.33,0.93,43.4,,elevated,good,simulated
2026-07-15T09:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,427,900,47.44,21,17,1260,1020,14,16.87,0.83,38.75,,normal,good,simulated
2026-07-15T09:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1678,2400,69.92,30,25,1800,1500,21,21.71,0.97,47.9,,elevated,good,simulated
2026-07-15T09:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1015,1900,53.42,25,21,1500,1260,16,19.33,0.83,43.4,,normal,good,simulated
2026-07-15T09:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,594,900,66,28,23,1680,1380,89,20.52,4.34,45.65,14,elevated,good,simulated
2026-07-15T09:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,457,900,50.78,24,20,1440,1200,69,18.49,3.73,41.82,14,normal,good,simulated
2026-07-15T09:50:00.000Z,T1,SECURITY-01,Security Checkpoint,371,700,53,22,19,1320,1140,72,17.78,4.05,40.47,8,normal,good,simulated
2026-07-15T09:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,419,850,49.29,22,18,1320,1080,67,17.3,3.87,39.57,8,normal,good,simulated
2026-07-15T09:50:00.000Z,T1,GATE-AREA-A,Gate Area A,589,1100,53.55,25,21,1500,1260,16,18.97,0.84,42.72,,normal,good,simulated
2026-07-15T09:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,388,900,43.11,20,17,1200,1020,13,16.58,0.78,38.22,,normal,good,simulated
2026-07-15T10:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1582,2400,65.92,29,24,1740,1440,20,21.25,0.94,47.02,,elevated,good,simulated
2026-07-15T10:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1010,1900,53.16,25,21,1500,1260,16,18.94,0.84,42.67,,normal,good,simulated
2026-07-15T10:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,576,900,64,27,22,1620,1320,86,20.09,4.28,44.84,13,elevated,good,simulated
2026-07-15T10:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,437,900,48.56,23,19,1380,1140,66,18.14,3.64,41.15,13,normal,good,simulated
2026-07-15T10:00:00.000Z,T1,SECURITY-01,Security Checkpoint,374,700,53.43,22,18,1320,1080,72,17.44,4.13,39.84,7,normal,good,simulated
2026-07-15T10:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,386,850,45.41,21,17,1260,1020,61,16.98,3.59,38.97,7,normal,good,simulated
2026-07-15T10:00:00.000Z,T1,GATE-AREA-A,Gate Area A,606,1100,55.09,24,20,1440,1200,17,18.6,0.91,42.02,,elevated,good,simulated
2026-07-15T10:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,419,900,46.56,20,16,1200,960,14,16.29,0.86,37.66,,normal,good,simulated
2026-07-15T10:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1464,2400,61,28,24,1680,1440,18,20.78,0.87,46.13,,elevated,good,simulated
2026-07-15T10:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1027,1900,54.05,24,20,1440,1200,16,18.55,0.86,41.93,,normal,good,simulated
2026-07-15T10:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,546,900,60.67,26,22,1560,1320,82,19.66,4.17,44.03,13,elevated,good,simulated
2026-07-15T10:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,430,900,47.78,22,19,1320,1140,65,17.78,3.66,40.47,13,normal,good,simulated
2026-07-15T10:10:00.000Z,T1,SECURITY-01,Security Checkpoint,367,700,52.43,21,18,1260,1080,71,17.11,4.15,39.21,7,normal,good,simulated
2026-07-15T10:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,364,850,42.82,20,17,1200,1020,58,16.67,3.48,38.37,7,normal,good,simulated
2026-07-15T10:10:00.000Z,T1,GATE-AREA-A,Gate Area A,614,1100,55.82,23,19,1380,1140,17,18.22,0.93,41.3,,elevated,good,simulated
2026-07-15T10:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,383,900,42.56,19,16,1140,960,13,16,0.81,37.11,,normal,good,simulated
2026-07-15T10:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1531,2400,63.79,27,23,1620,1380,19,20.31,0.94,45.26,,elevated,good,simulated
2026-07-15T10:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1058,1900,55.68,23,19,1380,1140,17,18.17,0.94,41.21,,elevated,good,simulated
2026-07-15T10:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,507,900,56.33,25,21,1500,1260,76,19.24,3.95,43.23,13,elevated,good,simulated
2026-07-15T10:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,435,900,48.33,22,18,1320,1080,65,17.42,3.73,39.8,13,normal,good,simulated
2026-07-15T10:20:00.000Z,T1,SECURITY-01,Security Checkpoint,350,700,50,21,17,1260,1020,68,16.78,4.05,38.58,7,normal,good,simulated
2026-07-15T10:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,354,850,41.65,20,16,1200,960,56,16.35,3.42,37.77,7,normal,good,simulated
2026-07-15T10:20:00.000Z,T1,GATE-AREA-A,Gate Area A,609,1100,55.36,23,19,1380,1140,17,17.85,0.95,40.6,,elevated,good,simulated
2026-07-15T10:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,355,900,39.44,19,15,1140,900,12,15.71,0.76,36.56,,normal,good,simulated
2026-07-15T10:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1414,2400,58.92,26,22,1560,1320,18,19.86,0.91,44.41,,elevated,good,simulated
2026-07-15T10:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,941,1900,49.53,23,19,1380,1140,15,17.8,0.84,40.51,,normal,good,simulated
2026-07-15T10:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,463,900,51.44,24,20,1440,1200,69,18.83,3.66,42.46,12,normal,good,simulated
2026-07-15T10:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,448,900,49.78,21,18,1260,1080,67,17.08,3.92,39.15,12,normal,good,simulated
2026-07-15T10:30:00.000Z,T1,SECURITY-01,Security Checkpoint,326,700,46.57,20,17,1200,1020,63,16.46,3.83,37.98,7,normal,good,simulated
2026-07-15T10:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,355,850,41.76,19,16,1140,960,56,16.05,3.49,37.2,7,normal,good,simulated
2026-07-15T10:30:00.000Z,T1,GATE-AREA-A,Gate Area A,589,1100,53.55,22,18,1320,1080,16,17.49,0.91,39.93,,normal,good,simulated
2026-07-15T10:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,339,900,37.67,18,15,1080,900,11,15.43,0.71,36.03,,normal,good,simulated
