timestamp,equipment_id,zone_name,status,zone_temp_c,zone_setpoint_c,zone_rh_percent,supply_air_temp_c,return_air_temp_c,supply_air_rh_percent,return_air_rh_percent,supply_airflow_cmh,fan_speed_percent,cooling_valve_percent,damper_position_percent,outdoor_air_percent,filter_dp_pa,co2_ppm,pm25_ug_m3,occupancy,sensor_quality,communication_status,data_age_seconds
2026-07-12T07:30:00+06:30,AHU-03,Arrival Hall,running,24.45,23.00,58.4,13.10,24.80,65.4,58.4,13587,69.7,67.2,25.1,21.4,182.1,514,13.0,134,GOOD,online,0
2026-07-12T07:30:00+06:30,AHU-04,Baggage Claim,running,25.01,23.50,60.9,12.98,25.39,67.9,60.9,11291,70.6,68.7,25.1,21.4,188.2,501,10.4,111,GOOD,online,0
2026-07-12T07:30:00+06:30,AHU-05,VIP Lounge,running,23.46,22.00,59.0,13.10,23.63,66.0,59.0,5591,69.9,67.6,25.1,21.4,192.4,472,11.3,59,GOOD,online,0
2026-07-12T07:30:00+06:30,AHU-06,Immigration Hall,running,24.17,23.00,58.8,13.43,24.49,65.8,58.8,9775,65.2,60.0,25.1,21.4,191.5,501,10.6,111,GOOD,online,0
2026-07-12T07:40:00+06:30,AHU-01,Check-in Hall,running,24.59,23.00,58.5,13.04,24.72,65.5,58.5,13007,72.3,71.4,25.2,21.4,175.3,530,13.8,164,GOOD,online,0
2026-07-12T07:40:00+06:30,AHU-02,Departure Hall,running,23.89,22.50,58.4,13.16,24.09,65.4,58.4,13817,69.1,66.3,25.2,21.4,176.4,539,14.0,180,GOOD,online,0
2026-07-12T07:40:00+06:30,AHU-03,Arrival Hall,running,24.48,23.00,59.0,12.99,24.81,66.0,59.0,13743,70.5,68.5,25.1,21.4,183.1,518,14.0,141,GOOD,online,0
2026-07-12T07:40:00+06:30,AHU-04,Baggage Claim,running,24.76,23.50,57.5,13.35,24.99,64.5,57.5,10717,67.0,62.9,25.1,21.4,183.7,504,13.2,117,GOOD,online,0
2026-07-12T07:40:00+06:30,AHU-05,VIP Lounge,running,23.30,22.00,58.7,13.39,23.75,65.7,58.7,5402,67.5,63.8,25.2,21.4,189.4,475,12.3,63,GOOD,online,0
2026-07-12T07:40:00+06:30,AHU-06,Immigration Hall,running,24.36,23.00,58.1,13.10,24.55,65.1,58.1,10275,68.5,65.3,25.2,21.4,195.6,504,12.1,117,GOOD,online,0
2026-07-12T07:50:00+06:30,AHU-01,Check-in Hall,running,24.43,23.00,60.5,13.32,24.71,67.5,60.5,12593,70.0,67.7,25.2,21.4,172.5,535,13.2,173,GOOD,online,0
2026-07-12T07:50:00+06:30,AHU-02,Departure Hall,running,24.05,22.50,57.8,12.91,24.54,64.8,57.8,14379,71.9,70.8,25.2,21.4,179.9,544,12.3,189,GOOD,online,0
2026-07-12T07:50:00+06:30,AHU-03,Arrival Hall,running,24.45,23.00,58.1,12.92,24.95,65.1,58.1,13718,70.3,68.3,25.2,21.4,182.9,521,14.3,148,GOOD,online,0
2026-07-12T07:50:00+06:30,AHU-04,Baggage Claim,running,24.84,23.50,58.5,13.36,25.24,65.5,58.5,10970,68.6,65.4,25.2,21.4,185.7,508,12.0,123,GOOD,online,0
2026-07-12T07:50:00+06:30,AHU-05,VIP Lounge,running,23.65,22.00,59.2,12.83,23.82,66.2,59.2,5876,73.5,73.3,25.2,21.4,196.8,476,10.8,66,GOOD,online,0
2026-07-12T07:50:00+06:30,AHU-06,Immigration Hall,running,24.45,23.00,61.2,13.07,24.63,68.2,61.2,10541,70.3,68.2,25.2,21.4,197.8,508,11.4,123,GOOD,online,0
2026-07-12T08:00:00+06:30,AHU-01,Check-in Hall,running,24.56,23.00,58.5,12.81,25.04,65.5,58.5,13021,72.3,71.5,25.2,21.4,175.4,539,12.5,180,GOOD,online,0
2026-07-12T08:00:00+06:30,AHU-02,Departure Hall,running,24.18,22.50,57.9,12.74,24.51,64.9,57.9,14874,74.4,74.8,25.2,21.4,183.0,549,12.5,198,GOOD,online,0
2026-07-12T08:00:00+06:30,AHU-03,Arrival Hall,running,24.50,23.00,58.1,12.95,24.77,65.1,58.1,13933,71.4,70.1,25.2,21.4,184.3,525,12.8,155,GOOD,online,0
2026-07-12T08:00:00+06:30,AHU-04,Baggage Claim,running,25.14,23.50,60.4,12.76,25.61,67.4,60.4,11775,73.6,73.5,25.2,21.4,192.0,511,11.5,129,GOOD,online,0
2026-07-12T08:00:00+06:30,AHU-05,VIP Lounge,running,23.69,22.00,58.0,12.95,23.84,65.0,58.0,5952,74.4,74.8,25.2,21.4,198.0,478,13.9,69,GOOD,online,0
2026-07-12T08:00:00+06:30,AHU-06,Immigration Hall,running,24.40,23.00,57.9,13.22,24.56,64.9,57.9,10470,69.8,67.4,25.2,21.4,197.3,511,11.8,129,GOOD,online,0
2026-07-12T08:10:00+06:30,AHU-01,Check-in Hall,running,24.54,23.00,60.6,13.08,24.64,67.6,60.6,12987,72.2,71.2,25.2,21.4,175.2,543,14.3,188,GOOD,online,0
2026-07-12T08:10:00+06:30,AHU-02,Departure Hall,running,24.19,22.50,60.2,12.73,24.59,67.2,60.2,14946,74.7,75.4,25.2,21.4,183.4,553,12.0,206,GOOD,online,0
2026-07-12T08:10:00+06:30,AHU-03,Arrival Hall,running,24.52,23.00,59.9,12.87,24.85,66.9,59.9,14029,71.9,70.9,25.2,21.4,184.9,529,11.8,161,GOOD,online,0
2026-07-12T08:10:00+06:30,AHU-04,Baggage Claim,running,25.16,23.50,59.1,12.77,25.35,66.1,59.1,11868,74.2,74.5,25.2,21.4,192.7,514,12.7,134,GOOD,online,0
2026-07-12T08:10:00+06:30,AHU-05,VIP Lounge,running,23.55,22.00,58.4,12.97,23.76,65.4,58.4,5787,72.3,71.5,25.2,21.4,195.4,480,12.7,72,GOOD,online,0
2026-07-12T08:10:00+06:30,AHU-06,Immigration Hall,running,24.71,23.00,61.9,13.03,25.12,68.9,61.9,11257,75.0,75.9,25.2,21.4,203.8,514,13.4,134,GOOD,online,0
2026-07-12T08:20:00+06:30,AHU-01,Check-in Hall,running,24.52,23.00,58.3,12.87,24.80,65.3,58.3,12971,72.1,71.1,25.2,21.4,175.1,547,13.3,194,GOOD,online,0
2026-07-12T08:20:00+06:30,AHU-02,Departure Hall,running,24.19,22.50,59.7,13.04,24.36,66.7,59.7,14964,74.8,75.5,25.2,21.4,183.5,557,12.8,213,GOOD,online,0
2026-07-12T08:20:00+06:30,AHU-03,Arrival Hall,running,24.71,23.00,60.3,12.95,24.83,67.3,60.3,14671,75.2,76.2,25.2,21.4,189.0,532,12.6,167,GOOD,online,0
2026-07-12T08:20:00+06:30,AHU-04,Baggage Claim,running,25.29,23.50,59.5,12.86,25.75,66.5,59.5,12234,76.5,78.2,25.2,21.4,195.6,516,14.6,139,GOOD,online,0
2026-07-12T08:20:00+06:30,AHU-05,VIP Lounge,running,23.55,22.00,58.1,12.94,23.79,65.1,58.1,5808,72.6,71.9,25.2,21.4,195.8,481,12.6,74,GOOD,online,0
2026-07-12T08:20:00+06:30,AHU-06,Immigration Hall,running,24.67,23.00,61.1,12.89,24.91,68.1,61.1,11165,74.4,74.9,25.2,21.4,203.0,516,14.6,139,GOOD,online,0
2026-07-12T08:30:00+06:30,AHU-01,Check-in Hall,running,24.64,23.00,59.0,12.76,25.03,66.0,59.0,13356,74.2,74.5,25.2,21.4,177.7,551,12.3,201,GOOD,online,0
2026-07-12T08:30:00+06:30,AHU-02,Departure Hall,running,24.31,22.50,61.1,12.68,24.64,68.1,61.1,15400,77.0,79.0,25.2,21.4,186.2,561,14.7,220,GOOD,online,0
2026-07-12T08:30:00+06:30,AHU-03,Arrival Hall,running,24.56,23.00,59.4,13.00,24.77,66.4,59.4,14206,72.9,72.3,25.2,21.4,186.1,535,13.0,172,GOOD,online,0
2026-07-12T08:30:00+06:30,AHU-04,Baggage Claim,running,25.04,23.50,60.7,13.09,25.48,67.7,60.7,11609,72.6,71.9,25.2,21.4,190.7,519,13.0,143,GOOD,online,0
2026-07-12T08:30:00+06:30,AHU-05,VIP Lounge,running,23.54,22.00,61.5,12.81,23.83,68.5,61.5,5805,72.6,71.9,25.2,21.4,195.7,482,12.0,76,GOOD,online,0
2026-07-12T08:30:00+06:30,AHU-06,Immigration Hall,running,24.75,23.00,58.3,12.95,24.99,65.3,58.3,11398,76.0,77.4,25.2,21.4,205.0,519,14.6,143,GOOD,online,0
2026-07-12T08:40:00+06:30,AHU-01,Check-in Hall,running,24.64,23.00,61.9,12.88,24.77,68.9,61.9,13400,74.4,74.9,25.2,21.4,178.1,553,14.9,206,GOOD,online,0
2026-07-12T08:40:00+06:30,AHU-02,Departure Hall,running,24.35,22.50,60.3,12.73,24.50,67.3,60.3,15551,77.8,80.2,25.2,21.4,187.2,564,13.7,225,GOOD,online,0
2026-07-12T08:40:00+06:30,AHU-03,Arrival Hall,running,24.87,23.00,60.4,12.54,25.07,67.4,60.4,15245,78.2,80.9,25.2,21.4,192.7,537,14.8,176,GOOD,online,0
2026-07-12T08:40:00+06:30,AHU-04,Baggage Claim,running,25.19,23.50,58.3,12.99,25.33,65.3,58.3,12028,75.2,76.1,25.2,21.4,194.0,521,12.1,147,GOOD,online,0
2026-07-12T08:40:00+06:30,AHU-05,VIP Lounge,running,23.73,22.00,59.6,12.84,24.10,66.6,59.6,6074,75.9,77.3,25.2,21.4,199.9,483,11.8,78,GOOD,online,0
2026-07-12T08:40:00+06:30,AHU-06,Immigration Hall,running,24.71,23.00,60.1,12.65,24.98,67.1,60.1,11325,75.5,76.6,25.2,21.4,204.4,521,12.5,147,GOOD,online,0
2026-07-12T08:50:00+06:30,AHU-01,Check-in Hall,running,24.65,23.00,61.5,12.84,24.84,68.5,61.5,13466,74.8,75.5,25.2,21.4,178.5,556,12.9,210,GOOD,online,0
2026-07-12T08:50:00+06:30,AHU-02,Departure Hall,running,24.30,22.50,58.7,12.54,24.70,65.7,58.7,15424,77.1,79.2,25.2,21.4,186.4,566,12.9,230,GOOD,online,0
2026-07-12T08:50:00+06:30,AHU-03,Arrival Hall,running,24.95,23.00,60.4,12.44,25.27,67.4,60.4,15516,79.6,83.2,25.2,21.4,194.5,539,14.7,180,GOOD,online,0
2026-07-12T08:50:00+06:30,AHU-04,Baggage Claim,running,25.36,23.50,60.8,12.86,25.74,67.8,60.8,12490,78.1,80.7,25.2,21.4,197.6,522,14.5,150,GOOD,online,0
2026-07-12T08:50:00+06:30,AHU-05,VIP Lounge,running,23.72,22.00,60.1,12.97,23.88,67.1,60.1,6070,75.9,77.2,25.2,21.4,199.8,484,11.8,80,GOOD,online,0
2026-07-12T08:50:00+06:30,AHU-06,Immigration Hall,running,24.95,23.00,59.0,12.78,25.44,66.0,59.0,11937,79.6,83.2,25.2,21.4,209.5,522,12.1,150,GOOD,online,0
2026-07-12T09:00:00+06:30,AHU-01,Check-in Hall,running,24.99,23.00,61.5,12.74,25.36,68.5,61.5,14470,80.4,84.5,25.2,21.5,185.5,558,13.2,214,GOOD,online,0
2026-07-12T09:00:00+06:30,AHU-02,Departure Hall,running,24.43,22.50,58.9,12.55,24.85,65.9,58.9,15886,79.4,83.0,25.2,21.4,189.3,569,12.0,234,GOOD,online,0
2026-07-12T09:00:00+06:30,AHU-03,Arrival Hall,running,24.82,23.00,61.1,12.85,25.17,68.1,61.1,15134,77.6,80.0,25.2,21.4,192.0,541,15.2,183,GOOD,online,0
2026-07-12T09:00:00+06:30,AHU-04,Baggage Claim,running,25.41,23.50,60.1,12.71,25.53,67.1,60.1,12647,79.0,82.3,25.2,21.4,198.8,524,13.0,153,GOOD,online,0
2026-07-12T09:00:00+06:30,AHU-05,VIP Lounge,running,23.71,22.00,60.8,12.81,24.00,67.8,60.8,6071,75.9,77.2,25.2,21.4,199.9,485,13.0,81,GOOD,online,0
2026-07-12T09:00:00+06:30,AHU-06,Immigration Hall,running,24.80,23.00,60.5,12.88,25.10,67.5,60.5,11602,77.3,79.6,25.2,21.4,206.7,524,13.3,153,GOOD,online,0
2026-07-12T09:10:00+06:30,AHU-01,Check-in Hall,running,25.04,23.00,59.0,12.40,25.34,66.0,59.0,14661,81.5,86.2,25.2,21.5,186.8,559,15.8,217,GOOD,online,0
2026-07-12T09:10:00+06:30,AHU-02,Departure Hall,running,24.57,22.50,60.6,12.49,24.88,67.6,60.6,16370,81.9,86.9,25.2,21.5,192.3,570,14.6,237,GOOD,online,0
2026-07-12T09:10:00+06:30,AHU-03,Arrival Hall,running,25.07,23.00,59.9,12.26,25.28,66.9,59.9,15978,81.9,87.0,25.2,21.4,197.4,542,12.0,186,GOOD,online,0
2026-07-12T09:10:00+06:30,AHU-04,Baggage Claim,running,25.50,23.50,60.3,12.52,25.69,67.3,60.3,12929,80.8,85.2,25.2,21.4,201.0,525,13.7,155,GOOD,online,0
2026-07-12T09:10:00+06:30,AHU-05,VIP Lounge,running,23.82,22.00,60.1,12.62,23.99,67.1,60.1,6227,77.8,80.4,25.2,21.4,202.3,485,13.2,82,GOOD,online,0
2026-07-12T09:10:00+06:30,AHU-06,Immigration Hall,running,25.02,23.00,61.6,12.65,25.40,68.6,61.6,12169,81.1,85.7,25.2,21.4,211.4,525,14.9,155,GOOD,online,0
2026-07-12T09:20:00+06:30,AHU-01,Check-in Hall,running,24.83,23.00,59.6,12.73,24.97,66.6,59.6,14083,78.2,81.0,25.2,21.5,182.8,560,15.4,218,GOOD,online,0
2026-07-12T09:20:00+06:30,AHU-02,Departure Hall,running,24.37,22.50,60.0,12.55,24.67,67.0,60.0,15778,78.9,82.1,25.2,21.5,188.6,571,13.8,239,GOOD,online,0
2026-07-12T09:20:00+06:30,AHU-03,Arrival Hall,running,24.99,23.00,59.5,12.56,25.15,66.5,59.5,15744,80.7,85.1,25.2,21.4,195.9,543,13.1,187,GOOD,online,0
2026-07-12T09:20:00+06:30,AHU-04,Baggage Claim,running,25.46,23.50,60.2,12.59,25.85,67.2,60.2,12847,80.3,84.3,25.2,21.4,200.4,526,14.0,156,GOOD,online,0
2026-07-12T09:20:00+06:30,AHU-05,VIP Lounge,running,23.81,22.00,62.1,12.52,24.21,69.1,62.1,6225,77.8,80.3,25.2,21.4,202.3,486,12.4,83,GOOD,online,0
2026-07-12T09:20:00+06:30,AHU-06,Immigration Hall,running,24.89,23.00,61.4,12.47,25.29,68.4,61.4,11867,79.1,82.4,25.2,21.4,208.9,526,14.0,156,GOOD,online,0
2026-07-12T09:30:00+06:30,AHU-01,Check-in Hall,running,24.80,23.00,61.7,12.64,25.08,68.7,61.7,14035,78.0,80.6,25.2,21.5,182.5,560,15.5,219,GOOD,online,0
2026-07-12T09:30:00+06:30,AHU-02,Departure Hall,running,24.40,22.50,59.8,12.50,24.68,66.8,59.8,15896,79.5,83.0,25.2,21.5,189.3,571,14.7,239,GOOD,online,0
2026-07-12T09:30:00+06:30,AHU-03,Arrival Hall,running,24.94,23.00,62.6,12.40,25.18,69.6,62.6,15636,80.2,84.2,25.2,21.4,195.2,543,16.0,187,GOOD,online,0
2026-07-12T09:30:00+06:30,AHU-04,Baggage Claim,running,25.34,23.50,60.1,12.57,25.57,67.1,60.1,12560,78.5,81.5,25.2,21.4,198.1,526,16.1,156,GOOD,online,0
2026-07-12T09:30:00+06:30,AHU-05,VIP Lounge,running,23.82,22.00,62.0,12.77,24.10,69.0,62.0,6253,78.2,80.9,25.2,21.4,202.7,486,14.6,83,GOOD,online,0
2026-07-12T09:30:00+06:30,AHU-06,Immigration Hall,running,24.98,23.00,59.8,12.55,25.40,66.8,59.8,12131,80.9,85.3,25.2,21.4,211.1,526,16.1,156,GOOD,online,0
2026-07-12T09:40:00+06:30,AHU-01,Check-in Hall,running,25.13,23.00,61.2,12.47,25.28,68.2,61.2,15016,83.4,89.4,25.2,21.5,189.3,560,13.4,218,GOOD,online,0
2026-07-12T09:40:00+06:30,AHU-02,Departure Hall,running,24.55,22.50,61.6,12.47,24.99,68.6,61.6,16419,82.1,87.3,25.2,21.5,192.6,571,15.0,239,GOOD,online,0
2026-07-12T09:40:00+06:30,AHU-03,Arrival Hall,running,25.14,23.00,62.1,12.51,25.51,69.1,62.1,16305,83.6,89.7,25.2,21.4,199.5,543,14.9,187,GOOD,online,0
2026-07-12T09:40:00+06:30,AHU-04,Baggage Claim,running,25.58,23.50,60.7,12.45,25.98,67.7,60.7,13216,82.6,88.1,25.2,21.4,203.3,526,16.1,156,GOOD,online,0
2026-07-12T09:40:00+06:30,AHU-05,VIP Lounge,running,24.00,22.00,61.0,12.33,24.32,68.0,61.0,6505,81.3,86.0,25.2,21.4,206.6,486,14.2,83,GOOD,online,0
2026-07-12T09:40:00+06:30,AHU-06,Immigration Hall,running,24.87,23.00,61.6,12.52,25.05,68.6,61.6,11881,79.2,82.6,25.2,21.4,209.0,526,14.3,156,GOOD,online,0
2026-07-12T09:50:00+06:30,AHU-01,Check-in Hall,running,25.01,23.00,60.4,12.29,25.14,67.4,60.4,14697,81.7,86.5,25.2,21.5,187.1,559,14.3,217,GOOD,online,0
2026-07-12T09:50:00+06:30,AHU-02,Departure Hall,running,24.61,22.50,62.6,12.29,24.95,69.6,62.6,16656,83.3,89.2,25.2,21.5,194.1,570,15.0,237,GOOD,online,0
2026-07-12T09:50:00+06:30,AHU-03,Arrival Hall,running,25.04,23.00,61.3,12.27,25.37,68.3,61.3,16029,82.2,87.4,25.2,21.4,197.8,542,15.4,186,GOOD,online,0
2026-07-12T09:50:00+06:30,AHU-04,Baggage Claim,running,25.48,23.50,61.3,12.48,25.75,68.3,61.3,12983,81.1,85.7,25.2,21.4,201.4,525,14.3,155,GOOD,online,0
2026-07-12T09:50:00+06:30,AHU-05,VIP Lounge,running,24.17,22.00,61.4,12.50,24.66,68.4,61.4,6745,84.3,90.8,25.2,21.4,210.4,486,12.5,83,GOOD,online,0
2026-07-12T09:50:00+06:30,AHU-06,Immigration Hall,running,25.07,23.00,62.9,12.49,25.37,69.9,62.9,12398,82.7,88.2,25.2,21.4,213.3,525,13.8,155,GOOD,online,0
2026-07-12T10:00:00+06:30,AHU-01,Check-in Hall,running,25.05,23.00,60.1,12.40,25.49,67.1,60.1,14858,82.5,88.0,25.2,21.5,188.2,558,13.3,214,GOOD,online,0
2026-07-12T10:00:00+06:30,AHU-02,Departure Hall,running,24.64,22.50,59.1,12.16,24.78,66.1,59.1,16774,83.9,90.1,25.2,21.4,194.8,569,12.9,235,GOOD,online,0
2026-07-12T10:00:00+06:30,AHU-03,Arrival Hall,running,25.23,23.00,62.8,12.30,25.71,69.8,62.8,16645,85.4,92.5,25.2,21.4,201.7,541,12.7,184,GOOD,online,0
2026-07-12T10:00:00+06:30,AHU-04,Baggage Claim,running,25.57,23.50,62.7,12.22,25.75,69.7,62.7,13240,82.8,88.3,25.2,21.4,203.4,524,12.9,153,GOOD,online,0
2026-07-12T10:00:00+06:30,AHU-05,VIP Lounge,running,24.05,22.00,61.4,12.61,24.31,68.4,61.4,6597,82.5,87.8,25.2,21.4,208.1,485,14.8,82,GOOD,online,0
2026-07-12T10:00:00+06:30,AHU-06,Immigration Hall,running,25.27,23.00,61.9,12.28,25.68,68.9,61.9,12917,86.1,93.7,25.2,21.4,217.6,524,15.7,153,GOOD,online,0
2026-07-12T10:10:00+06:30,AHU-01,Check-in Hall,running,25.16,23.00,60.3,12.42,25.61,67.3,60.3,15201,84.5,91.1,25.2,21.4,190.6,556,13.2,211,GOOD,online,0
2026-07-12T10:10:00+06:30,AHU-02,Departure Hall,running,24.53,22.50,61.0,12.34,24.74,68.0,61.0,16479,82.4,87.7,25.2,21.4,193.0,567,16.3,231,GOOD,online,0
2026-07-12T10:10:00+06:30,AHU-03,Arrival Hall,running,25.10,23.00,61.9,12.22,25.39,68.9,61.9,16292,83.5,89.6,25.2,21.4,199.4,540,16.1,181,GOOD,online,0
2026-07-12T10:10:00+06:30,AHU-04,Baggage Claim,running,25.48,23.50,61.8,12.50,25.85,68.8,61.8,13050,81.6,86.4,25.2,21.4,202.0,523,16.6,151,GOOD,online,0
2026-07-12T10:10:00+06:30,AHU-05,VIP Lounge,running,24.31,22.00,61.4,12.03,24.65,68.4,61.4,6956,86.9,95.1,25.2,21.4,213.7,484,16.2,80,GOOD,online,0
2026-07-12T10:10:00+06:30,AHU-06,Immigration Hall,running,25.11,23.00,62.6,12.32,25.48,69.6,62.6,12545,83.6,89.7,25.2,21.4,214.5,523,14.5,151,GOOD,online,0
2026-07-12T10:20:00+06:30,AHU-01,Check-in Hall,running,25.10,23.00,62.3,12.35,25.23,69.3,62.3,15056,83.6,89.7,25.2,21.4,189.6,554,16.2,207,GOOD,online,0
2026-07-12T10:20:00+06:30,AHU-02,Departure Hall,running,24.86,22.50,60.5,12.07,25.33,67.5,60.5,17582,87.9,96.6,25.2,21.4,199.9,564,15.6,226,GOOD,online,0
2026-07-12T10:20:00+06:30,AHU-03,Arrival Hall,running,25.30,23.00,61.9,12.09,25.59,68.9,61.9,16939,86.9,94.9,25.2,21.4,203.6,537,16.0,177,GOOD,online,0
2026-07-12T10:20:00+06:30,AHU-04,Baggage Claim,running,25.72,23.50,62.1,12.32,25.94,69.1,62.1,13707,85.7,93.0,25.2,21.4,207.1,521,16.5,148,GOOD,online,0
2026-07-12T10:20:00+06:30,AHU-05,VIP Lounge,running,24.09,22.00,60.0,12.42,24.59,67.0,60.0,6678,83.5,89.5,25.2,21.4,209.3,483,15.3,79,GOOD,online,0
2026-07-12T10:20:00+06:30,AHU-06,Immigration Hall,running,25.33,23.00,61.9,12.08,25.82,68.9,61.9,13097,87.3,95.7,25.2,21.4,219.1,521,14.2,148,GOOD,online,0
2026-07-12T10:30:00+06:30,AHU-01,Check-in Hall,running,25.08,23.00,60.4,12.33,25.49,67.4,60.4,15042,83.6,89.6,25.2,21.4,189.5,551,13.1,202,GOOD,online,0
2026-07-12T10:30:00+06:30,AHU-02,Departure Hall,running,24.78,22.50,61.3,12.27,25.04,68.3,61.3,17340,86.7,94.7,25.2,21.4,198.4,562,14.6,221,GOOD,online,0
2026-07-12T10:30:00+06:30,AHU-03,Arrival Hall,running,25.32,23.00,61.2,12.31,25.50,68.2,61.2,17048,87.4,95.8,25.2,21.4,204.3,535,13.9,173,GOOD,online,0
2026-07-12T10:30:00+06:30,AHU-04,Baggage Claim,running,25.70,23.50,60.7,12.11,25.99,67.7,60.7,13682,85.5,92.8,25.2,21.4,206.9,519,13.3,144,GOOD,online,0
2026-07-12T10:30:00+06:30,AHU-05,VIP Lounge,running,24.16,22.00,62.1,12.27,24.59,69.1,62.1,6786,84.8,91.7,25.2,21.4,211.0,482,16.4,77,GOOD,online,0
2026-07-12T10:30:00+06:30,AHU-06,Immigration Hall,running,25.23,23.00,59.8,12.36,25.50,66.8,59.8,12891,85.9,93.4,25.2,21.4,217.4,519,16.7,144,GOOD,online,0
2026-07-12T10:40:00+06:30,AHU-01,Check-in Hall,running,25.09,23.00,59.8,12.34,25.42,66.8,59.8,15090,83.8,90.1,25.2,21.4,189.8,548,15.2,196,GOOD,online,0
2026-07-12T10:40:00+06:30,AHU-02,Departure Hall,running,24.64,22.50,59.9,12.18,24.90,66.9,59.9,16950,84.8,91.5,25.2,21.4,195.9,558,15.3,215,GOOD,online,0
2026-07-12T10:40:00+06:30,AHU-03,Arrival Hall,running,25.11,23.00,61.7,12.16,25.53,68.7,61.7,16422,84.2,90.7,25.2,21.4,200.3,532,15.9,168,GOOD,online,0
2026-07-12T10:40:00+06:30,AHU-04,Baggage Claim,running,25.76,23.50,59.7,12.24,26.17,66.7,59.7,13852,86.6,94.5,25.2,21.4,208.2,517,15.7,140,GOOD,online,0
2026-07-12T10:40:00+06:30,AHU-05,VIP Lounge,running,24.36,22.00,61.4,12.03,24.70,68.4,61.4,7064,88.3,97.3,25.2,21.4,215.4,481,16.3,75,GOOD,online,0
2026-07-12T10:40:00+06:30,AHU-06,Immigration Hall,running,25.28,23.00,61.0,12.06,25.72,68.0,61.0,13033,86.9,95.0,25.2,21.4,218.6,517,16.4,140,GOOD,online,0
2026-07-12T10:50:00+06:30,AHU-01,Check-in Hall,running,25.19,23.00,61.8,12.28,25.36,68.8,61.8,15437,85.8,93.2,25.2,21.4,192.2,544,16.9,190,GOOD,online,0
2026-07-12T10:50:00+06:30,AHU-02,Departure Hall,running,24.71,22.50,61.5,12.09,24.92,68.5,61.5,17202,86.0,93.6,25.2,21.4,197.5,554,15.2,208,GOOD,online,0
2026-07-12T10:50:00+06:30,AHU-03,Arrival Hall,running,25.35,23.00,62.4,12.29,25.51,69.4,62.4,17198,88.2,97.1,25.2,21.4,205.2,530,14.7,163,GOOD,online,0
2026-07-12T10:50:00+06:30,AHU-04,Baggage Claim,running,25.87,23.50,60.5,12.20,26.05,67.5,60.5,14162,88.5,97.6,25.2,21.4,210.6,515,15.0,136,GOOD,online,0
2026-07-12T10:50:00+06:30,AHU-05,VIP Lounge,running,24.46,22.00,62.1,12.08,24.80,69.1,62.1,7200,90.0,100.0,25.2,21.4,217.5,480,16.5,72,GOOD,online,0
2026-07-12T10:50:00+06:30,AHU-06,Immigration Hall,running,25.23,23.00,62.7,12.41,25.62,69.7,62.7,12948,86.3,94.1,25.2,21.4,217.9,515,14.7,136,GOOD,online,0
2026-07-12T11:00:00+06:30,AHU-01,Check-in Hall,running,25.19,23.00,61.0,12.12,25.56,68.0,61.0,15450,85.8,93.3,25.2,21.4,192.3,541,16.5,183,GOOD,online,0
2026-07-12T11:00:00+06:30,AHU-02,Departure Hall,running,24.89,22.50,63.1,12.06,25.24,70.1,63.1,17811,89.1,98.5,25.2,21.4,201.3,551,15.7,201,GOOD,online,0
2026-07-12T11:00:00+06:30,AHU-03,Arrival Hall,running,25.36,23.00,60.3,12.10,25.58,67.3,60.3,17293,88.7,97.9,25.2,21.4,205.9,526,14.4,157,GOOD,online,0
2026-07-12T11:00:00+06:30,AHU-04,Baggage Claim,running,25.79,23.50,62.6,12.00,26.15,69.6,62.6,13992,87.4,95.9,25.2,21.4,209.3,512,15.0,131,GOOD,online,0
2026-07-12T11:00:00+06:30,AHU-05,VIP Lounge,running,24.30,22.00,62.2,12.07,24.77,69.2,62.2,7012,87.7,96.2,25.2,21.4,214.6,478,13.4,70,GOOD,online,0
2026-07-12T11:00:00+06:30,AHU-06,Immigration Hall,running,25.45,23.00,62.8,11.93,25.94,69.8,62.8,13500,90.0,100.0,25.2,21.4,222.5,512,14.8,131,GOOD,online,0
2026-07-12T11:10:00+06:30,AHU-01,Check-in Hall,running,25.31,23.00,62.2,12.04,25.81,69.2,62.2,15843,88.0,96.8,25.2,21.4,195.0,537,15.8,176,GOOD,online,0
2026-07-12T11:10:00+06:30,AHU-02,Departure Hall,running,24.73,22.50,63.0,12.36,24.99,70.0,63.0,17330,86.6,94.6,25.2,21.4,198.3,546,16.4,193,GOOD,online,0
2026-07-12T11:10:00+06:30,AHU-03,Arrival Hall,running,25.50,23.00,60.1,11.82,25.88,67.1,60.1,17550,90.0,100.0,25.2,21.4,207.5,523,15.6,151,GOOD,online,0
2026-07-12T11:10:00+06:30,AHU-04,Baggage Claim,running,25.75,23.50,61.1,12.31,26.20,68.1,61.1,13922,87.0,95.2,25.2,21.4,208.8,509,15.0,126,GOOD,online,0
2026-07-12T11:10:00+06:30,AHU-05,VIP Lounge,running,24.35,22.00,62.5,12.14,24.69,69.5,62.5,7089,88.6,97.8,25.2,21.4,215.8,477,16.0,67,GOOD,online,0
2026-07-12T11:10:00+06:30,AHU-06,Immigration Hall,running,25.41,23.00,61.0,12.16,25.89,68.0,61.0,13432,89.5,99.3,25.2,21.4,221.9,509,17.3,126,GOOD,online,0
2026-07-12T11:20:00+06:30,AHU-01,Check-in Hall,running,25.48,23.00,60.9,11.81,25.97,67.9,60.9,16200,90.0,100.0,25.2,21.4,197.5,533,13.8,169,GOOD,online,0
