timestamp,equipment_id,equipment_type,status,load_percent,power_kw,motor_current_a,vibration_rms_mm_s,bearing_temp_c,motor_winding_temp_c,current_imbalance_percent,runtime_hours,start_count,health_score,failure_probability_percent,remaining_useful_life_days,alarm_code,sensor_quality,communication_status,data_age_seconds
2026-07-12T11:30:00+06:30,AHU-03,ahu,running,81.2,6.50,11.37,1.94,48.1,64.6,1.43,3317.50,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T11:30:00+06:30,AHU-04,ahu,running,82.7,6.62,11.58,2.18,49.9,63.6,1.36,3434.50,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T11:30:00+06:30,AHU-05,ahu,running,84.2,6.74,11.79,2.00,48.9,65.0,1.34,3551.50,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T11:30:00+06:30,AHU-06,ahu,running,85.7,6.86,12.00,2.20,48.9,65.5,1.29,3668.50,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T11:40:00+06:30,CH-01,chiller,running,73.8,8.12,14.22,1.97,46.5,60.7,1.27,1211.67,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T11:40:00+06:30,CH-02,chiller,running,73.8,8.12,14.22,2.13,47.1,61.5,1.20,1328.67,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T11:40:00+06:30,CH-03,chiller,running,73.8,8.12,14.22,1.99,47.6,61.4,1.20,1445.67,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T11:40:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1562.67,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T11:40:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,1.98,48.4,63.8,1.17,1679.67,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T11:40:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,2.15,49.1,63.7,1.37,1796.67,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T11:40:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,2.08,49.4,62.7,1.15,1913.67,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T11:40:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2030.67,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T11:40:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,2.16,48.0,64.6,1.17,2147.67,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T11:40:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,1.97,48.9,64.1,1.41,2264.67,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T11:40:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,1.96,49.1,63.1,1.21,2381.67,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T11:40:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2498.67,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T11:40:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.99,45.6,58.5,1.36,2615.67,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T11:40:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,2.03,46.2,59.4,1.41,2732.67,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T11:40:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2849.67,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T11:40:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2966.67,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-01,ahu,running,88.2,7.06,12.35,2.23,50.2,65.4,1.31,3083.67,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-02,ahu,running,89.7,7.18,12.56,2.16,50.1,64.4,1.36,3200.67,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-03,ahu,running,82.2,6.58,11.51,2.20,48.9,62.9,1.22,3317.67,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-04,ahu,running,83.7,6.70,11.72,2.13,50.1,63.0,1.21,3434.67,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-05,ahu,running,85.2,6.82,11.93,2.16,48.8,64.9,1.55,3551.67,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T11:40:00+06:30,AHU-06,ahu,running,86.7,6.94,12.14,2.03,49.1,65.3,1.28,3668.67,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T11:50:00+06:30,CH-01,chiller,running,72.3,7.95,13.91,2.01,46.1,59.8,1.21,1211.83,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T11:50:00+06:30,CH-02,chiller,running,72.3,7.95,13.91,2.04,47.6,61.1,1.44,1328.83,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T11:50:00+06:30,CH-03,chiller,running,72.3,7.95,13.91,2.02,46.3,59.4,1.13,1445.83,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T11:50:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1562.83,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T11:50:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,2.18,48.6,62.1,1.38,1679.83,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T11:50:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,2.15,49.5,64.4,1.23,1796.83,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T11:50:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,2.13,48.1,62.7,1.50,1913.83,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T11:50:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2030.83,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T11:50:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,2.02,48.7,62.7,1.27,2147.83,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T11:50:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,2.10,49.3,63.1,1.43,2264.83,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T11:50:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,2.06,48.4,61.8,1.17,2381.83,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T11:50:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2498.83,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T11:50:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.98,47.0,59.3,1.36,2615.83,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T11:50:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,1.87,46.8,61.2,1.38,2732.83,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T11:50:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2849.83,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T11:50:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2966.83,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-01,ahu,running,89.2,7.13,12.48,2.12,51.5,66.6,1.22,3083.83,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-02,ahu,running,90.7,7.25,12.69,2.24,50.2,67.4,1.57,3200.83,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-03,ahu,running,83.2,6.65,11.64,2.16,48.7,64.3,1.48,3317.83,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-04,ahu,running,84.7,6.77,11.85,2.17,48.9,63.0,1.32,3434.83,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-05,ahu,running,86.2,6.89,12.06,2.00,49.5,65.8,1.25,3551.83,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T11:50:00+06:30,AHU-06,ahu,running,87.7,7.01,12.27,2.08,50.5,64.0,1.25,3668.83,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T12:00:00+06:30,CH-01,chiller,running,70.8,7.78,13.62,1.83,46.6,61.1,1.28,1212.00,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T12:00:00+06:30,CH-02,chiller,running,70.8,7.78,13.62,2.05,47.4,58.5,1.09,1329.00,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T12:00:00+06:30,CH-03,chiller,running,70.8,7.78,13.62,1.98,46.1,61.0,1.05,1446.00,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T12:00:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1563.00,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T12:00:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,2.12,48.9,63.5,1.14,1680.00,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T12:00:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,1.93,47.9,62.5,1.50,1797.00,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T12:00:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,2.00,48.3,63.7,1.39,1914.00,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T12:00:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2031.00,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T12:00:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,2.10,48.7,62.5,1.45,2148.00,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T12:00:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,2.21,48.9,62.3,1.37,2265.00,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T12:00:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,2.02,49.1,62.7,1.40,2382.00,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T12:00:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2499.00,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T12:00:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.91,47.0,60.1,1.36,2616.00,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T12:00:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,1.81,46.5,60.7,1.13,2733.00,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T12:00:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2850.00,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T12:00:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2967.00,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-01,ahu,running,90.2,7.21,12.62,2.32,51.0,67.3,1.40,3084.00,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-02,ahu,running,91.7,7.33,12.83,2.21,51.2,65.4,1.44,3201.00,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-03,ahu,running,84.2,6.73,11.78,2.16,48.6,65.4,1.45,3318.00,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-04,ahu,running,85.7,6.85,11.99,2.02,49.2,63.6,1.32,3435.00,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-05,ahu,running,87.2,6.97,12.20,2.23,50.3,66.2,1.25,3552.00,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T12:00:00+06:30,AHU-06,ahu,running,88.7,7.09,12.41,2.13,51.0,66.4,1.22,3669.00,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T12:10:00+06:30,CH-01,chiller,running,69.4,7.63,13.35,1.86,47.0,59.6,1.17,1212.17,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T12:10:00+06:30,CH-02,chiller,running,69.4,7.63,13.35,1.95,46.3,59.6,1.24,1329.17,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T12:10:00+06:30,CH-03,chiller,running,69.4,7.63,13.35,1.85,47.2,58.7,1.41,1446.17,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T12:10:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1563.17,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T12:10:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,1.98,47.9,62.1,1.42,1680.17,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T12:10:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,1.94,48.4,61.8,1.42,1797.17,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T12:10:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,1.95,48.3,64.5,1.27,1914.17,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T12:10:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2031.17,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T12:10:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,2.12,48.3,63.9,1.48,2148.17,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T12:10:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,1.92,48.8,63.6,1.42,2265.17,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T12:10:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,2.06,48.8,61.7,1.30,2382.17,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T12:10:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2499.17,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T12:10:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.80,46.6,58.3,1.31,2616.17,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T12:10:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,1.97,47.1,59.7,1.28,2733.17,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T12:10:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2850.17,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T12:10:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2967.17,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-01,ahu,running,91.1,7.29,12.76,2.09,51.0,66.5,1.34,3084.17,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-02,ahu,running,92.6,7.41,12.97,2.33,52.0,67.1,1.35,3201.17,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-03,ahu,running,85.1,6.81,11.92,1.98,50.6,63.4,1.55,3318.17,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-04,ahu,running,86.6,6.93,12.13,2.19,50.6,64.8,1.20,3435.17,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-05,ahu,running,88.1,7.05,12.34,2.23,49.9,65.8,1.55,3552.17,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T12:10:00+06:30,AHU-06,ahu,running,89.6,7.17,12.55,2.24,50.9,64.7,1.38,3669.17,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T12:20:00+06:30,CH-01,chiller,running,68.2,7.50,13.12,1.80,45.6,60.0,1.15,1212.33,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T12:20:00+06:30,CH-02,chiller,running,68.2,7.50,13.12,2.01,45.1,60.4,1.32,1329.33,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T12:20:00+06:30,CH-03,chiller,running,68.2,7.50,13.12,2.03,46.3,60.6,1.06,1446.33,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T12:20:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1563.33,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T12:20:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,1.96,48.0,63.9,1.18,1680.33,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T12:20:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,2.04,49.5,64.6,1.18,1797.33,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T12:20:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,2.18,48.2,62.1,1.20,1914.33,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T12:20:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2031.33,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T12:20:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,2.16,49.1,63.9,1.31,2148.33,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T12:20:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,2.04,48.9,61.6,1.35,2265.33,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T12:20:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,2.19,48.1,63.9,1.17,2382.33,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T12:20:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2499.33,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T12:20:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.83,46.8,58.6,1.33,2616.33,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T12:20:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,1.82,46.5,59.2,1.27,2733.33,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T12:20:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2850.33,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T12:20:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2967.33,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-01,ahu,running,92.1,7.37,12.89,2.07,51.4,66.6,1.61,3084.33,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-02,ahu,running,93.6,7.49,13.10,2.35,52.0,66.7,1.27,3201.33,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-03,ahu,running,86.1,6.89,12.05,2.02,49.7,64.8,1.46,3318.33,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-04,ahu,running,87.6,7.01,12.26,2.04,51.2,64.8,1.50,3435.33,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-05,ahu,running,89.1,7.13,12.47,2.17,51.4,64.4,1.45,3552.33,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T12:20:00+06:30,AHU-06,ahu,running,90.6,7.25,12.68,2.25,51.7,65.0,1.42,3669.33,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T12:30:00+06:30,CH-01,chiller,running,67.1,7.38,12.92,1.87,45.4,59.0,1.21,1212.50,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T12:30:00+06:30,CH-02,chiller,running,67.1,7.38,12.92,1.90,45.4,57.5,1.27,1329.50,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T12:30:00+06:30,CH-03,chiller,running,67.1,7.38,12.92,1.77,44.9,59.3,1.21,1446.50,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T12:30:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1563.50,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T12:30:00+06:30,PCHWP-01,primary-chw-pump,running,81.0,4.46,7.80,1.94,48.3,62.1,1.44,1680.50,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T12:30:00+06:30,PCHWP-02,primary-chw-pump,running,81.0,4.46,7.80,2.13,48.1,62.3,1.38,1797.50,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T12:30:00+06:30,PCHWP-03,primary-chw-pump,running,81.0,4.46,7.80,2.12,49.8,62.3,1.38,1914.50,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T12:30:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2031.50,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T12:30:00+06:30,CWP-01,condenser-water-pump,running,81.0,3.24,5.67,2.06,49.4,62.6,1.41,2148.50,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T12:30:00+06:30,CWP-02,condenser-water-pump,running,81.0,3.24,5.67,2.03,49.5,62.6,1.40,2265.50,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T12:30:00+06:30,CWP-03,condenser-water-pump,running,81.0,3.24,5.67,1.94,48.6,63.3,1.40,2382.50,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T12:30:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2499.50,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T12:30:00+06:30,CT-01,cooling-tower,running,70.0,1.54,2.70,1.95,46.7,60.8,1.31,2616.50,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T12:30:00+06:30,CT-02,cooling-tower,running,70.0,1.54,2.70,1.97,47.0,60.6,1.17,2733.50,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T12:30:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2850.50,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T12:30:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2967.50,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-01,ahu,running,93.1,7.45,13.03,2.12,51.3,65.5,1.35,3084.50,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-02,ahu,running,94.6,7.57,13.24,2.27,50.9,67.6,1.28,3201.50,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-03,ahu,running,87.1,6.97,12.19,2.27,51.0,64.4,1.55,3318.50,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-04,ahu,running,88.6,7.09,12.40,2.13,50.5,65.1,1.27,3435.50,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-05,ahu,running,90.1,7.21,12.61,2.31,50.1,65.9,1.57,3552.50,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T12:30:00+06:30,AHU-06,ahu,running,91.6,7.33,12.82,2.33,50.7,66.4,1.49,3669.50,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T12:40:00+06:30,CH-01,chiller,running,99.4,10.93,19.13,2.20,52.3,70.1,1.61,1212.67,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T12:40:00+06:30,CH-02,chiller,running,99.4,10.93,19.13,2.25,53.2,68.7,1.41,1329.67,296,97.6,1.34,822,,GOOD,online,0
2026-07-12T12:40:00+06:30,CH-03,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1446.67,312,97.5,1.36,821,,GOOD,online,0
2026-07-12T12:40:00+06:30,CH-04,chiller,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1563.67,328,97.5,1.38,821,,GOOD,online,0
2026-07-12T12:40:00+06:30,PCHWP-01,primary-chw-pump,running,69.0,3.79,6.64,1.86,45.8,60.8,1.12,1680.67,344,97.4,1.41,821,,GOOD,online,0
2026-07-12T12:40:00+06:30,PCHWP-02,primary-chw-pump,running,69.0,3.79,6.64,2.03,46.1,58.9,1.28,1797.67,360,97.4,1.43,821,,GOOD,online,0
2026-07-12T12:40:00+06:30,PCHWP-03,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,1914.67,376,97.4,1.45,820,,GOOD,online,0
2026-07-12T12:40:00+06:30,PCHWP-04,primary-chw-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2031.67,392,97.3,1.47,820,,GOOD,online,0
2026-07-12T12:40:00+06:30,CWP-01,condenser-water-pump,running,69.0,2.76,4.83,2.03,46.2,60.4,1.41,2148.67,408,97.3,1.49,820,,GOOD,online,0
2026-07-12T12:40:00+06:30,CWP-02,condenser-water-pump,running,69.0,2.76,4.83,1.95,46.1,58.3,1.38,2265.67,424,97.2,1.51,819,,GOOD,online,0
2026-07-12T12:40:00+06:30,CWP-03,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2382.67,440,97.2,1.53,819,,GOOD,online,0
2026-07-12T12:40:00+06:30,CWP-04,condenser-water-pump,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2499.67,456,97.2,1.56,819,,GOOD,online,0
2026-07-12T12:40:00+06:30,CT-01,cooling-tower,running,60.0,1.32,2.31,1.93,43.9,55.9,0.99,2616.67,472,97.1,1.58,818,,GOOD,online,0
2026-07-12T12:40:00+06:30,CT-02,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2733.67,488,97.1,1.60,818,,GOOD,online,0
2026-07-12T12:40:00+06:30,CT-03,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2850.67,504,97.1,1.62,818,,GOOD,online,0
2026-07-12T12:40:00+06:30,CT-04,cooling-tower,standby,0.0,0.00,0.00,0.00,29.0,32.0,0.00,2967.67,520,97.0,1.64,818,,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-01,ahu,running,94.0,7.52,13.17,2.36,50.8,66.2,1.57,3084.67,536,97.0,1.66,817,,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-02,ahu,running,95.5,7.64,13.38,2.15,51.9,68.4,1.40,3201.67,552,96.9,1.68,817,,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-03,ahu,running,88.0,7.04,12.33,2.19,51.1,64.1,1.39,3318.67,568,96.9,1.71,817,,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-04,ahu,running,89.5,7.16,12.54,2.21,49.7,65.1,1.36,3435.67,584,96.9,1.73,816,,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-05,ahu,running,91.0,7.28,12.75,2.17,51.6,67.1,1.54,3552.67,600,96.8,1.75,816,,GOOD,online,0
2026-07-12T12:40:00+06:30,AHU-06,ahu,running,92.5,7.40,12.96,2.07,50.7,65.9,1.42,3669.67,616,96.8,1.77,816,,GOOD,online,0
2026-07-12T12:50:00+06:30,CH-01,chiller,running,98.4,10.83,18.95,2.22,52.4,69.1,1.36,1212.83,280,97.6,1.32,822,,GOOD,online,0
2026-07-12T12:50:00+06:30,CH-02,chiller,running,98.4,10.83,18.95,2.21,52.7,69.4,1.34,1329.83,296,97.6,1.34,822,,GOOD,online,0
